# Time	cat	INT2	INT1	react2	react1	INT3	prod	
59000	3.33992e-07	7.93483e-06	0.000257884	0.166529	0.166271	0.199734	0.033729	
60000	3.36302e-07	7.93471e-06	0.000258771	0.165956	0.165697	0.199733	0.0343033	
61000	3.38637e-07	7.93458e-06	0.000259665	0.165382	0.165123	0.199732	0.0348776	
62000	3.40996e-07	7.93446e-06	0.000260564	0.164809	0.164548	0.199731	0.0354519	
63000	3.43379e-07	7.93434e-06	0.00026147	0.164236	0.163974	0.19973	0.0360262	
64000	3.45788e-07	7.93422e-06	0.000262382	0.163662	0.1634	0.199729	0.0366005	
65000	3.48222e-07	7.93409e-06	0.0002633	0.163089	0.162826	0.199728	0.0371748	
66000	3.50682e-07	7.93396e-06	0.000264225	0.162515	0.162251	0.199727	0.0377491	
67000	3.53168e-07	7.93384e-06	0.000265156	0.161942	0.161677	0.199727	0.0383234	
68000	3.5568e-07	7.93371e-06	0.000266094	0.161369	0.161103	0.199726	0.0388977	
69000	3.5822e-07	7.93358e-06	0.000267038	0.160795	0.160528	0.199725	0.039472	
70000	3.60786e-07	7.93344e-06	0.000267989	0.160222	0.159954	0.199724	0.0400462	
71000	3.6338e-07	7.93331e-06	0.000268947	0.159649	0.15938	0.199723	0.0406205	
72000	3.66003e-07	7.93318e-06	0.000269912	0.159075	0.158806	0.199722	0.0411948	
73000	3.68653e-07	7.93304e-06	0.000270883	0.158502	0.158231	0.199721	0.0417691	
74000	3.71333e-07	7.93291e-06	0.000271862	0.157929	0.157657	0.19972	0.0423433	
75000	3.74042e-07	7.93277e-06	0.000272848	0.157356	0.157083	0.199719	0.0429176	
76000	3.7678e-07	7.93263e-06	0.000273841	0.156782	0.156508	0.199718	0.0434919	
77000	3.79549e-07	7.93249e-06	0.000274841	0.156209	0.155934	0.199717	0.0440661	
78000	3.82348e-07	7.93235e-06	0.000275848	0.155636	0.15536	0.199716	0.0446404	
79000	3.85178e-07	7.9322e-06	0.000276863	0.155063	0.154786	0.199715	0.0452147	
80000	3.8804e-07	7.93206e-06	0.000277885	0.154489	0.154211	0.199714	0.0457889	
81000	3.90934e-07	7.93191e-06	0.000278915	0.153916	0.153637	0.199713	0.0463632	
82000	3.9386e-07	7.93176e-06	0.000279952	0.153343	0.153063	0.199712	0.0469374	
83000	3.96819e-07	7.93161e-06	0.000280997	0.15277	0.152489	0.199711	0.0475117	
84000	3.99811e-07	7.93146e-06	0.00028205	0.152197	0.151914	0.19971	0.0480859	
85000	4.02838e-07	7.93131e-06	0.000283111	0.151623	0.15134	0.199709	0.0486601	
86000	4.05899e-07	7.93116e-06	0.00028418	0.15105	0.150766	0.199707	0.0492344	
87000	4.08995e-07	7.931e-06	0.000285257	0.150477	0.150192	0.199706	0.0498086	
88000	4.12126e-07	7.93084e-06	0.000286341	0.149904	0.149618	0.199705	0.0503828	
89000	4.15293e-07	7.93068e-06	0.000287435	0.149331	0.149043	0.199704	0.0509571	
90000	4.18497e-07	7.93052e-06	0.000288536	0.148758	0.148469	0.199703	0.0515313	
91000	4.21738e-07	7.93036e-06	0.000289646	0.148185	0.147895	0.199702	0.0521055	
92000	4.25017e-07	7.9302e-06	0.000290765	0.147611	0.147321	0.199701	0.0526797	
93000	4.28334e-07	7.93003e-06	0.000291892	0.147038	0.146746	0.1997	0.0532539	
94000	4.3169e-07	7.92986e-06	0.000293028	0.146465	0.146172	0.199699	0.0538282	
95000	4.35086e-07	7.92969e-06	0.000294173	0.145892	0.145598	0.199697	0.0544024	
96000	4.38521e-07	7.92952e-06	0.000295326	0.145319	0.145024	0.199696	0.0549766	
97000	4.41998e-07	7.92935e-06	0.000296489	0.144746	0.14445	0.199695	0.0555508	
98000	4.45516e-07	7.92918e-06	0.000297661	0.144173	0.143875	0.199694	0.056125	
99000	4.49076e-07	7.929e-06	0.000298842	0.1436	0.143301	0.199693	0.0566992	
100000	4.52678e-07	7.92882e-06	0.000300032	0.143027	0.142727	0.199692	0.0572734	
101000	4.56325e-07	7.92864e-06	0.000301232	0.142454	0.142153	0.19969	0.0578475	
102000	4.60015e-07	7.92846e-06	0.000302442	0.141881	0.141579	0.199689	0.0584217	
103000	4.6375e-07	7.92828e-06	0.000303661	0.141308	0.141005	0.199688	0.0589959	
104000	4.67531e-07	7.92809e-06	0.00030489	0.140735	0.14043	0.199687	0.0595701	
105000	4.71358e-07	7.9279e-06	0.000306129	0.140162	0.139856	0.199685	0.0601443	
106000	4.75232e-07	7.92771e-06	0.000307378	0.139589	0.139282	0.199684	0.0607184	
107000	4.79155e-07	7.92751e-06	0.000308637	0.139017	0.138708	0.199683	0.0612926	
108000	4.83125e-07	7.92732e-06	0.000309907	0.138444	0.138134	0.199682	0.0618668	
109000	4.87145e-07	7.92712e-06	0.000311187	0.137871	0.13756	0.19968	0.0624409	
110000	4.91216e-07	7.92692e-06	0.000312478	0.137298	0.136985	0.199679	0.0630151	
111000	4.95338e-07	7.92672e-06	0.000313779	0.136725	0.136411	0.199678	0.0635892	
112000	4.99511e-07	7.92652e-06	0.000315091	0.136152	0.135837	0.199676	0.0641634	
113000	5.03738e-07	7.92632e-06	0.000316414	0.135579	0.135263	0.199675	0.0647375	
114000	5.08018e-07	7.92611e-06	0.000317748	0.135007	0.134689	0.199674	0.0653117	
115000	5.12353e-07	7.92591e-06	0.000319093	0.134434	0.134115	0.199672	0.0658858	
116000	5.16743e-07	7.9257e-06	0.00032045	0.133861	0.133541	0.199671	0.0664599	
117000	5.21191e-07	7.92548e-06	0.000321818	0.133288	0.132966	0.19967	0.067034	
118000	5.25695e-07	7.92526e-06	0.000323198	0.132716	0.132392	0.199668	0.0676082	
119000	5.30258e-07	7.92503e-06	0.00032459	0.132143	0.131818	0.199667	0.0681823	
120000	5.34881e-07	7.9248e-06	0.000325994	0.13157	0.131244	0.199666	0.0687564	
121000	5.39564e-07	7.92457e-06	0.000327409	0.130997	0.13067	0.199664	0.0693305	
122000	5.44308e-07	7.92433e-06	0.000328837	0.130425	0.130096	0.199663	0.0699046	
123000	5.49116e-07	7.9241e-06	0.000330278	0.129852	0.129522	0.199661	0.0704787	
124000	5.53987e-07	7.92387e-06	0.000331731	0.129279	0.128948	0.19966	0.0710528	
125000	5.58925e-07	7.92364e-06	0.000333197	0.128707	0.128374	0.199658	0.0716269	
126000	5.63928e-07	7.9234e-06	0.000334676	0.128134	0.1278	0.199657	0.072201	
127000	5.68998e-07	7.92316e-06	0.000336168	0.127562	0.127225	0.199655	0.0727751	
128000	5.74136e-07	7.92292e-06	0.000337673	0.126989	0.126651	0.199654	0.0733492	
129000	5.79344e-07	7.92267e-06	0.000339192	0.126417	0.126077	0.199652	0.0739233	
130000	5.84624e-07	7.92241e-06	0.000340724	0.125844	0.125503	0.199651	0.0744973	
131000	5.89975e-07	7.92216e-06	0.00034227	0.125271	0.124929	0.199649	0.0750714	
132000	5.954e-07	7.9219e-06	0.000343831	0.124699	0.124355	0.199648	0.0756455	
133000	6.009e-07	7.92164e-06	0.000345405	0.124126	0.123781	0.199646	0.0762195	
134000	6.06477e-07	7.92137e-06	0.000346994	0.123554	0.123207	0.199644	0.0767936	
135000	6.12131e-07	7.92111e-06	0.000348597	0.122982	0.122633	0.199643	0.0773676	
136000	6.17865e-07	7.92083e-06	0.000350215	0.122409	0.122059	0.199641	0.0779417	
137000	6.23679e-07	7.92056e-06	0.000351848	0.121837	0.121485	0.19964	0.0785157	
138000	6.29576e-07	7.92028e-06	0.000353497	0.121264	0.120911	0.199638	0.0790898	
139000	6.35556e-07	7.92e-06	0.00035516	0.120692	0.120337	0.199636	0.0796638	
140000	6.41622e-07	7.91971e-06	0.00035684	0.12012	0.119763	0.199635	0.0802378	
141000	6.47775e-07	7.91942e-06	0.000358535	0.119547	0.119189	0.199633	0.0808119	
142000	6.54017e-07	7.91913e-06	0.000360246	0.118975	0.118615	0.199631	0.0813859	
143000	6.60349e-07	7.91883e-06	0.000361974	0.118403	0.118041	0.199629	0.0819599	
144000	6.66773e-07	7.91853e-06	0.000363718	0.11783	0.117467	0.199628	0.0825339	
145000	6.73291e-07	7.91823e-06	0.000365479	0.117258	0.116893	0.199626	0.0831079	
146000	6.79905e-07	7.91792e-06	0.000367257	0.116686	0.116319	0.199624	0.0836819	
147000	6.86616e-07	7.9176e-06	0.000369052	0.116114	0.115745	0.199622	0.0842559	
148000	6.93428e-07	7.91728e-06	0.000370865	0.115542	0.115171	0.199621	0.0848299	
149000	7.0034e-07	7.91696e-06	0.000372695	0.11497	0.114597	0.199619	0.0854039	
150000	7.07357e-07	7.91664e-06	0.000374544	0.114397	0.114023	0.199617	0.0859778	
151000	7.14479e-07	7.91631e-06	0.00037641	0.113825	0.113449	0.199615	0.0865518	
152000	7.21709e-07	7.91597e-06	0.000378296	0.113253	0.112875	0.199613	0.0871258	
153000	7.29049e-07	7.91563e-06	0.0003802	0.112681	0.112301	0.199611	0.0876997	
154000	7.36501e-07	7.91528e-06	0.000382123	0.112109	0.111727	0.199609	0.0882737	
155000	7.44067e-07	7.91494e-06	0.000384066	0.111537	0.111153	0.199607	0.0888476	
156000	7.51751e-07	7.91458e-06	0.000386028	0.110965	0.110579	0.199605	0.0894216	
157000	7.59553e-07	7.91422e-06	0.000388011	0.110393	0.110005	0.199603	0.0899955	
158000	7.67478e-07	7.91386e-06	0.000390013	0.109821	0.109431	0.199601	0.0905695	
159000	7.75527e-07	7.91349e-06	0.000392037	0.109249	0.108857	0.199599	0.0911434	
160000	7.83702e-07	7.91311e-06	0.000394081	0.108678	0.108283	0.199597	0.0917173	
161000	7.92008e-07	7.91273e-06	0.000396146	0.108106	0.10771	0.199595	0.0922912	
162000	8.00445e-07	7.91234e-06	0.000398233	0.107534	0.107136	0.199593	0.0928651	
163000	8.09018e-07	7.91195e-06	0.000400342	0.106962	0.106562	0.199591	0.093439	
164000	8.17729e-07	7.91155e-06	0.000402474	0.10639	0.105988	0.199589	0.0940129	
165000	8.26581e-07	7.91115e-06	0.000404628	0.105819	0.105414	0.199587	0.0945868	
166000	8.35576e-07	7.91074e-06	0.000406804	0.105247	0.10484	0.199584	0.0951607	
167000	8.44719e-07	7.91033e-06	0.000409005	0.104675	0.104266	0.199582	0.0957346	
168000	8.54013e-07	7.90991e-06	0.000411229	0.104104	0.103692	0.19958	0.0963084	
169000	8.6346e-07	7.90948e-06	0.000413477	0.103532	0.103119	0.199578	0.0968823	
170000	8.73064e-07	7.90904e-06	0.000415749	0.10296	0.102545	0.199575	0.0974562	
171000	8.82829e-07	7.9086e-06	0.000418047	0.102389	0.101971	0.199573	0.09803	
172000	8.92758e-07	7.90815e-06	0.000420369	0.101817	0.101397	0.199571	0.0986039	
173000	9.02855e-07	7.9077e-06	0.000422718	0.101246	0.100823	0.199568	0.0991777	
174000	9.13124e-07	7.90724e-06	0.000425092	0.100674	0.100249	0.199566	0.0997515	
175000	9.23568e-07	7.90677e-06	0.000427493	0.100103	0.0996756	0.199564	0.100325	
176000	9.34192e-07	7.90629e-06	0.000429922	0.0995317	0.0991018	0.199561	0.100899	
177000	9.44999e-07	7.90581e-06	0.000432377	0.0989603	0.098528	0.199559	0.101473	
178000	9.55995e-07	7.90532e-06	0.000434861	0.098389	0.0979542	0.199556	0.102047	
