t(s),cat,react1,react2,int1,int2,int3,prod,water
1.00000000e+07,1.99991959e-01,8.31421973e-09,7.74457965e-06,1.54727148e-05,3.32744308e-11,9.15294360e-07,7.99983901e-01,0.00000000e+00
