t(s),cat,react1,react2,int1,int2,int3,prod,water
1.00000000e+07,3.33320096e-01,1.38570397e-08,1.29076391e-05,1.28939354e-05,1.84858040e-11,5.08497118e-07,6.66653580e-01,0.00000000e+00
