t(s),Temperature,Pressure,Density,Mass,Volume,IntEnergy,mdot_in,mdot_out,mdot_surf,mdot
1.70000000e+06,2.98000000e+02,1.47916982e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13398723e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.70100000e+06,2.98000000e+02,1.47919932e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13400984e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.70200000e+06,2.98000000e+02,1.47922873e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13403239e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.70300000e+06,2.98000000e+02,1.47925805e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13405487e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.70400000e+06,2.98000000e+02,1.47928730e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13407729e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.70500000e+06,2.98000000e+02,1.47931646e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13409964e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.70600000e+06,2.98000000e+02,1.47934553e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13412193e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.70700000e+06,2.98000000e+02,1.47937453e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13414416e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.70800000e+06,2.98000000e+02,1.47940344e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13416632e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.70900000e+06,2.98000000e+02,1.47943226e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13418842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71000000e+06,2.98000000e+02,1.47946101e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13421046e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71100000e+06,2.98000000e+02,1.47948967e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13423243e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71200000e+06,2.98000000e+02,1.47951825e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13425434e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71300000e+06,2.98000000e+02,1.47954674e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13427619e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71400000e+06,2.98000000e+02,1.47957516e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13429798e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71500000e+06,2.98000000e+02,1.47960350e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13431970e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71600000e+06,2.98000000e+02,1.47963175e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13434136e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71700000e+06,2.98000000e+02,1.47965992e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13436296e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71800000e+06,2.98000000e+02,1.47968801e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13438449e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71900000e+06,2.98000000e+02,1.47971602e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13440597e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72000000e+06,2.98000000e+02,1.47974395e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13442738e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72100000e+06,2.98000000e+02,1.47977180e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13444873e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72200000e+06,2.98000000e+02,1.47979958e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13447002e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72300000e+06,2.98000000e+02,1.47982727e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13449125e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72400000e+06,2.98000000e+02,1.47985488e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13451242e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72500000e+06,2.98000000e+02,1.47988241e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13453353e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72600000e+06,2.98000000e+02,1.47990987e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13455457e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72700000e+06,2.98000000e+02,1.47993724e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13457556e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72800000e+06,2.98000000e+02,1.47996454e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13459649e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72900000e+06,2.98000000e+02,1.47999176e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13461735e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73000000e+06,2.98000000e+02,1.48001890e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13463816e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73100000e+06,2.98000000e+02,1.48004596e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13465891e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73200000e+06,2.98000000e+02,1.48007294e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13467959e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73300000e+06,2.98000000e+02,1.48009985e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13470022e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73400000e+06,2.98000000e+02,1.48012668e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13472079e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73500000e+06,2.98000000e+02,1.48015344e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13474130e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73600000e+06,2.98000000e+02,1.48018011e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13476175e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73700000e+06,2.98000000e+02,1.48020671e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13478215e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73800000e+06,2.98000000e+02,1.48023324e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13480248e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73900000e+06,2.98000000e+02,1.48025969e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13482276e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74000000e+06,2.98000000e+02,1.48028606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13484298e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74100000e+06,2.98000000e+02,1.48031236e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13486314e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74200000e+06,2.98000000e+02,1.48033858e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13488324e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74300000e+06,2.98000000e+02,1.48036472e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13490328e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74400000e+06,2.98000000e+02,1.48039079e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13492327e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74500000e+06,2.98000000e+02,1.48041679e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13494320e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74600000e+06,2.98000000e+02,1.48044271e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13496307e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74700000e+06,2.98000000e+02,1.48046856e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13498289e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74800000e+06,2.98000000e+02,1.48049434e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13500265e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74900000e+06,2.98000000e+02,1.48052004e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13502235e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75000000e+06,2.98000000e+02,1.48054566e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13504200e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75100000e+06,2.98000000e+02,1.48057121e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13506159e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75200000e+06,2.98000000e+02,1.48059669e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13508112e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75300000e+06,2.98000000e+02,1.48062210e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13510060e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75400000e+06,2.98000000e+02,1.48064743e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13512002e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75500000e+06,2.98000000e+02,1.48067270e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13513939e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75600000e+06,2.98000000e+02,1.48069788e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13515870e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75700000e+06,2.98000000e+02,1.48072300e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13517795e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75800000e+06,2.98000000e+02,1.48074805e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13519715e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75900000e+06,2.98000000e+02,1.48077302e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13521630e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76000000e+06,2.98000000e+02,1.48079792e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13523539e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76100000e+06,2.98000000e+02,1.48082275e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13525442e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76200000e+06,2.98000000e+02,1.48084751e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13527341e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76300000e+06,2.98000000e+02,1.48087220e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13529233e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76400000e+06,2.98000000e+02,1.48089681e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13531120e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76500000e+06,2.98000000e+02,1.48092136e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13533002e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76600000e+06,2.98000000e+02,1.48094584e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13534879e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76700000e+06,2.98000000e+02,1.48097024e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13536750e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76800000e+06,2.98000000e+02,1.48099458e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13538615e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76900000e+06,2.98000000e+02,1.48101884e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13540476e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77000000e+06,2.98000000e+02,1.48104304e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13542331e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77100000e+06,2.98000000e+02,1.48106717e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13544180e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77200000e+06,2.98000000e+02,1.48109123e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13546025e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77300000e+06,2.98000000e+02,1.48111521e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13547864e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77400000e+06,2.98000000e+02,1.48113914e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13549698e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77500000e+06,2.98000000e+02,1.48116299e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13551526e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77600000e+06,2.98000000e+02,1.48118677e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13553350e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77700000e+06,2.98000000e+02,1.48121049e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13555168e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77800000e+06,2.98000000e+02,1.48123413e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13556981e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77900000e+06,2.98000000e+02,1.48125771e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13558788e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78000000e+06,2.98000000e+02,1.48128123e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13560591e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78100000e+06,2.98000000e+02,1.48130467e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13562388e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78200000e+06,2.98000000e+02,1.48132805e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13564180e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78300000e+06,2.98000000e+02,1.48135136e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13565968e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78400000e+06,2.98000000e+02,1.48137460e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13567749e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78500000e+06,2.98000000e+02,1.48139778e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13569526e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78600000e+06,2.98000000e+02,1.48142089e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13571298e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78700000e+06,2.98000000e+02,1.48144393e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13573065e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78800000e+06,2.98000000e+02,1.48146691e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13574826e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78900000e+06,2.98000000e+02,1.48148982e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13576583e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79000000e+06,2.98000000e+02,1.48151267e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13578334e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79100000e+06,2.98000000e+02,1.48153545e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13580081e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79200000e+06,2.98000000e+02,1.48155817e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13581822e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79300000e+06,2.98000000e+02,1.48158082e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13583559e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79400000e+06,2.98000000e+02,1.48160341e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13585290e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79500000e+06,2.98000000e+02,1.48162593e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13587017e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79600000e+06,2.98000000e+02,1.48164838e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13588739e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79700000e+06,2.98000000e+02,1.48167078e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13590455e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79800000e+06,2.98000000e+02,1.48169310e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13592167e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79900000e+06,2.98000000e+02,1.48171537e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13593874e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80000000e+06,2.98000000e+02,1.48173757e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13595576e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80100000e+06,2.98000000e+02,1.48175971e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13597273e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80200000e+06,2.98000000e+02,1.48178178e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13598965e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80300000e+06,2.98000000e+02,1.48180379e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13600653e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80400000e+06,2.98000000e+02,1.48182574e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13602335e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80500000e+06,2.98000000e+02,1.48184762e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13604013e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80600000e+06,2.98000000e+02,1.48186944e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13605686e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80700000e+06,2.98000000e+02,1.48189120e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13607354e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80800000e+06,2.98000000e+02,1.48191290e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13609017e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80900000e+06,2.98000000e+02,1.48193453e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13610676e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81000000e+06,2.98000000e+02,1.48195610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13612330e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81100000e+06,2.98000000e+02,1.48197761e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13613979e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81200000e+06,2.98000000e+02,1.48199906e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13615623e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81300000e+06,2.98000000e+02,1.48202045e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13617263e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81400000e+06,2.98000000e+02,1.48204178e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13618898e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81500000e+06,2.98000000e+02,1.48206304e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13620528e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81600000e+06,2.98000000e+02,1.48208425e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13622154e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81700000e+06,2.98000000e+02,1.48210539e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13623774e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81800000e+06,2.98000000e+02,1.48212647e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13625391e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81900000e+06,2.98000000e+02,1.48214749e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13627002e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82000000e+06,2.98000000e+02,1.48216846e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13628609e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82100000e+06,2.98000000e+02,1.48218936e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13630212e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82200000e+06,2.98000000e+02,1.48221020e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13631810e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82300000e+06,2.98000000e+02,1.48223098e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13633403e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82400000e+06,2.98000000e+02,1.48225171e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13634992e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82500000e+06,2.98000000e+02,1.48227237e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13636576e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82600000e+06,2.98000000e+02,1.48229297e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13638155e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82700000e+06,2.98000000e+02,1.48231352e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13639730e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82800000e+06,2.98000000e+02,1.48233400e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13641301e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82900000e+06,2.98000000e+02,1.48235443e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13642867e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83000000e+06,2.98000000e+02,1.48237480e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13644429e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83100000e+06,2.98000000e+02,1.48239511e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13645986e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83200000e+06,2.98000000e+02,1.48241536e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13647538e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83300000e+06,2.98000000e+02,1.48243556e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13649086e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83400000e+06,2.98000000e+02,1.48245569e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13650630e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83500000e+06,2.98000000e+02,1.48247577e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13652169e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83600000e+06,2.98000000e+02,1.48249579e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13653704e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83700000e+06,2.98000000e+02,1.48251576e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13655235e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83800000e+06,2.98000000e+02,1.48253567e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13656761e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83900000e+06,2.98000000e+02,1.48255552e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.13658283e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
