t(s),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
1.10000000e-04,8.66582518e-10,3.74414750e-12,9.41403098e-11,2.23846682e-01,3.18441249e-10,1.26551794e-07,3.61478046e-07,2.74674147e-08,1.35783633e-30,7.43181306e-22,1.63197285e-15,2.35432451e-16,2.57157811e-07,3.92806429e-02,2.85395843e-10,4.93771204e-12,6.88592564e-14,1.52148772e-07,1.93475435e-16,5.51028139e-11,5.42642880e-10,9.22413327e-28,3.75132634e-17,3.03541788e-19,5.98901443e-11,1.05416958e-12,3.13911027e-09,1.00863854e-24,2.22214735e-16,5.67352384e-25,8.29774120e-22,1.24243071e-22,5.10483140e-29,1.79236423e-34,3.70450855e-16,1.24643337e-18,2.13243087e-21,1.28835454e-12,2.44135574e-22,1.28113385e-32,1.07654230e-21,2.74158354e-25,4.95705865e-23,1.59572915e-29,8.14601453e-30,7.42710080e-29,3.89920208e-28,7.36871745e-01,0.00000000e+00,1.30064472e-18,5.96099420e-15,5.05450288e-18,3.45705561e-17
1.20000000e-04,1.05662123e-09,4.26486763e-12,1.06199465e-10,2.23846608e-01,3.60698589e-10,1.55095279e-07,3.90048146e-07,3.10732198e-08,1.70429049e-30,8.35682949e-22,2.07294510e-15,2.99313147e-16,2.88944916e-07,3.92805897e-02,3.79084221e-10,6.73155844e-12,8.48310820e-14,1.85671889e-07,2.52776413e-16,6.37389280e-11,6.75069770e-10,1.58716440e-27,5.62010460e-17,4.66003714e-19,8.12109437e-11,1.33257523e-12,4.25121983e-09,1.89234167e-24,3.62927550e-16,1.02579913e-24,9.36137241e-22,1.60264456e-22,8.48802069e-29,3.81438636e-34,4.21248080e-16,1.51742303e-18,3.02458841e-21,1.52354397e-12,3.16025785e-22,1.78106618e-32,1.31999699e-21,3.47785573e-25,5.57420834e-23,2.62659539e-29,1.21122531e-29,1.21873316e-28,6.23328733e-28,7.36871745e-01,0.00000000e+00,1.99282641e-18,9.04856713e-15,7.77332922e-18,5.26352912e-17
1.30000000e-04,1.27224440e-09,4.82319951e-12,1.18931386e-10,2.23846528e-01,4.05025748e-10,1.87278065e-07,4.17905888e-07,3.46966866e-08,2.11967555e-30,9.32939846e-22,2.59166143e-15,3.74487045e-16,3.22279283e-07,3.92805323e-02,4.93779836e-10,8.98862777e-12,1.03092197e-13,2.23453400e-07,3.23825821e-16,7.30736886e-11,8.27636948e-10,2.64259615e-27,8.22503655e-17,6.94829469e-19,1.07926594e-10,1.65942523e-12,5.64328333e-09,3.41871254e-24,5.75706262e-16,1.80407000e-24,1.04843094e-21,2.03508565e-22,1.37499938e-28,8.05367703e-34,4.75622935e-16,1.82269439e-18,4.18248791e-21,1.77721525e-12,4.02613880e-22,2.42169427e-32,1.59712345e-21,4.34591413e-25,6.22311299e-23,4.19801229e-29,1.75519048e-29,1.94304556e-28,9.69686612e-28,7.36871745e-01,0.00000000e+00,2.96620380e-18,1.33815623e-14,1.16076928e-17,7.80903098e-17
1.40000000e-04,1.51528260e-09,5.42011027e-12,1.32344378e-10,2.23846444e-01,4.51408814e-10,2.23276981e-07,4.45051678e-07,3.83198001e-08,2.63672533e-30,1.03503880e-21,3.19568616e-15,4.62038176e-16,3.57167731e-07,3.92804704e-02,6.32397940e-10,1.17859951e-11,1.23831220e-13,2.65738846e-07,4.07921736e-16,8.31236182e-11,1.00197921e-09,4.23799459e-27,1.17682087e-16,1.00857870e-18,1.40923773e-10,2.03984193e-12,7.36104928e-09,5.86817593e-24,8.85053021e-16,3.04160887e-24,1.16672733e-21,2.54756374e-22,2.15826456e-28,1.57851682e-33,5.33668029e-16,2.16433750e-18,5.65609323e-21,2.04908785e-12,5.05559164e-22,3.22923108e-32,1.91062791e-21,5.35971014e-25,6.90435531e-23,6.49785789e-29,2.48350414e-29,3.00175466e-28,1.46573709e-27,7.36871745e-01,0.00000000e+00,4.29900501e-18,1.92956053e-14,1.68684370e-17,1.12960007e-16
1.50000000e-04,1.78759288e-09,6.05623286e-12,1.46441916e-10,2.23846354e-01,4.99826168e-10,2.63264553e-07,4.71485357e-07,4.19279806e-08,3.25015721e-30,1.14206479e-21,3.89401603e-15,5.63287336e-16,3.93606782e-07,3.92804039e-02,7.98228950e-10,1.52131628e-11,1.47250125e-13,3.12771682e-07,5.06446604e-16,9.38984801e-11,1.19975624e-09,6.64182021e-27,1.65402575e-16,1.43370986e-18,1.81232390e-10,2.47917262e-12,9.45752523e-09,9.81246986e-24,1.32989758e-15,5.01253410e-24,1.29105725e-21,3.15308072e-22,3.31294167e-28,3.04832835e-33,5.95443981e-16,2.54449457e-18,7.50364730e-21,2.33888680e-12,6.27360045e-22,4.23744673e-32,2.26348305e-21,6.53590564e-25,7.61850651e-23,9.82847785e-29,3.44612911e-29,4.53359623e-28,2.16788687e-27,7.36871745e-01,0.00000000e+00,6.10281918e-18,2.72799430e-14,2.40050372e-17,1.60231055e-16
1.60000000e-04,2.09105865e-09,6.73218769e-12,1.61226264e-10,2.23846259e-01,5.50260684e-10,3.07411771e-07,4.97206707e-07,4.55098094e-08,3.96329298e-30,1.25409500e-21,4.69570162e-15,6.79557398e-16,4.31588975e-07,3.92803326e-02,9.94658363e-10,1.93627516e-11,1.73556120e-13,3.64797804e-07,6.20820607e-16,1.05407871e-10,1.42265101e-09,1.01334741e-26,2.28448553e-16,1.99797606e-18,2.29918583e-10,2.98294245e-12,1.19875790e-08,1.58429669e-23,1.95092926e-15,8.00142227e-24,1.42144052e-21,3.86440262e-22,4.95860963e-28,5.57036589e-33,6.61010201e-16,2.96533903e-18,9.78561496e-21,2.64633893e-12,7.70483875e-22,5.48132328e-32,2.65873552e-21,7.89143999e-25,8.36608603e-23,1.45059064e-28,4.69524860e-29,6.68356894e-28,3.13515491e-27,7.36871745e-01,0.00000000e+00,8.49465848e-18,3.78433353e-14,3.34879368e-17,2.23009005e-16
1.70000000e-04,2.42760064e-09,7.44823189e-12,1.76692527e-10,2.23846157e-01,6.02681159e-10,3.55884165e-07,5.22215565e-07,4.90567698e-08,4.81879857e-30,1.37119451e-21,5.60938661e-15,8.12090387e-16,4.71089898e-07,3.92802563e-02,1.22579475e-09,2.43497079e-11,2.02974890e-13,4.22058191e-07,7.52459164e-16,1.17654838e-10,1.67238316e-09,1.51658679e-26,3.11862009e-16,2.74034632e-18,2.88317117e-10,3.55704631e-12,1.50196225e-08,2.49933169e-23,2.82296842e-15,1.26582096e-23,1.55783346e-21,4.69279231e-22,7.35198298e-28,1.02905732e-32,7.30391321e-16,3.42913054e-18,1.25774285e-20,2.97116972e-12,9.37419813e-22,7.00410352e-32,3.09993616e-21,9.44296612e-25,9.14753222e-23,2.11403558e-28,6.31043204e-29,9.73282118e-28,4.47110876e-27,7.36871745e-01,0.00000000e+00,1.16390618e-17,5.18005831e-14,4.59806137e-17,3.06344145e-16
1.80000000e-04,2.79915336e-09,8.20458681e-12,1.92834966e-10,2.23846049e-01,6.57058189e-10,4.08846237e-07,5.46511640e-07,5.25621610e-08,5.85366988e-30,1.49342549e-21,6.64401851e-15,9.62176478e-16,5.12082835e-07,3.92801748e-02,1.49579966e-09,3.02908431e-11,2.35735406e-13,4.84794948e-07,9.02809902e-16,1.30641688e-10,1.95068444e-09,2.22042516e-26,4.20744147e-16,3.70088931e-18,3.57783523e-10,4.20747092e-12,1.86231361e-08,3.83226937e-23,4.02152202e-15,1.96329329e-23,1.70018510e-21,5.65041934e-22,1.07494777e-27,1.83361252e-32,8.03608545e-16,3.93814542e-18,1.59558217e-20,3.31310656e-12,1.13078649e-21,8.85025938e-32,3.59067711e-21,1.12077550e-24,9.96326400e-23,3.03455694e-28,8.37240782e-29,1.39640421e-27,6.28050033e-27,7.36871745e-01,0.00000000e+00,1.57051800e-17,6.99785496e-14,6.21653371e-17,4.15358668e-16
1.90000000e-04,3.20760759e-09,9.00174667e-12,2.09653434e-10,2.23845935e-01,7.13367992e-10,4.66467353e-07,5.70094808e-07,5.60147233e-08,7.09019078e-30,1.62086187e-21,7.80831575e-15,1.13107933e-15,5.54554790e-07,3.92800880e-02,1.80831986e-09,3.72867175e-11,2.72050480e-13,5.53251369e-07,1.07327321e-15,1.44375796e-10,2.25924583e-09,3.15909289e-26,5.58904926e-16,4.91125663e-18,4.39480402e-10,4.93983909e-12,2.28578392e-08,5.65860969e-23,5.60061867e-15,2.93569832e-23,1.84849376e-21,6.74894238e-22,1.53259652e-27,3.03907233e-32,8.80709206e-16,4.49458251e-18,1.99865540e-20,3.67187469e-12,1.35298818e-21,1.10574116e-31,4.13418478e-21,1.32022880e-24,1.08137790e-22,4.25538782e-28,1.09437250e-28,1.95761060e-27,8.63959936e-27,7.36871745e-01,0.00000000e+00,2.08265714e-17,9.30023261e-14,8.25797210e-17,5.53899986e-16
2.00000000e-04,3.65485816e-09,9.83938833e-12,2.27136631e-10,2.23845814e-01,7.71562353e-10,5.28906979e-07,5.92966030e-07,5.94077995e-08,8.51613583e-30,1.75357277e-21,9.11065356e-15,1.32002024e-15,5.98472312e-07,3.92799956e-02,2.16786809e-09,4.54629846e-11,3.12159587e-13,6.27662044e-07,1.26529265e-15,1.58849498e-10,2.59976700e-09,4.42623381e-26,7.32993247e-16,6.42995893e-18,5.34866073e-10,5.75946269e-12,2.77981956e-08,8.21630293e-23,7.66515110e-15,4.29586431e-23,2.00265991e-21,8.00087600e-22,2.14516236e-27,4.91583041e-32,9.61662425e-16,5.10072017e-18,2.47533007e-20,4.04719751e-12,1.60662349e-21,1.36819378e-31,4.73425589e-21,1.54424409e-24,1.16995421e-22,5.86164457e-28,1.41239311e-28,2.69628098e-27,1.16893601e-26,7.36871745e-01,0.00000000e+00,2.72492777e-17,1.21907315e-13,1.08216493e-16,7.28443318e-16
