t(s),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
1.00000000e-05,1.68736709e-10,9.32680667e-12,1.20086318e-11,1.95694684e-01,2.87437339e-11,1.41233894e-09,3.08539447e-08,3.98734699e-10,1.93383538e-32,1.08544005e-22,1.32533193e-17,1.86953590e-18,3.26096575e-08,6.84931169e-02,3.03982335e-13,1.99510165e-15,4.83132835e-16,1.11627352e-09,2.94511581e-19,2.24235457e-12,2.88760333e-12,5.50008627e-33,3.48627260e-21,1.41964433e-23,3.91279162e-14,4.40874950e-15,2.09444784e-12,9.80054396e-31,1.28815560e-21,4.64098075e-31,1.19684155e-22,1.43830483e-24,1.92995936e-33,2.31525151e-41,3.22290140e-17,1.09855009e-20,2.06064761e-25,9.73127102e-15,1.07088756e-24,6.17523477e-36,8.62674267e-24,1.35634324e-27,2.29503587e-24,8.55826061e-35,4.12828247e-34,5.35636370e-34,1.05275000e-32,7.35812133e-01,0.00000000e+00,4.05205648e-23,2.04525739e-19,1.41292222e-22,1.28367163e-21
2.00000000e-05,4.64602790e-10,1.53152309e-11,2.31403252e-11,1.95694649e-01,6.04387872e-11,5.02124737e-09,6.11449631e-08,1.31313232e-09,1.98833340e-32,2.22427335e-22,5.51642919e-17,7.78944429e-18,6.68180684e-08,6.84930798e-02,1.71719646e-12,1.28079151e-14,1.73395186e-15,3.98010262e-09,1.48121985e-18,4.85865958e-12,1.06382611e-11,8.18415110e-32,3.42514144e-20,1.58919537e-22,2.60296063e-13,1.88614004e-14,1.34303841e-11,1.81158198e-29,1.99488626e-20,8.98617029e-30,2.31786113e-22,4.33313372e-24,1.80836049e-32,5.71183611e-40,5.32778552e-17,3.62474788e-20,1.89492410e-24,3.20625229e-14,3.57904702e-24,4.30721391e-35,3.07173701e-23,5.19944341e-27,4.70492188e-24,1.43963186e-33,4.22254831e-33,7.97616855e-33,1.05334108e-31,7.35812132e-01,0.00000000e+00,4.50808016e-22,2.43737476e-18,1.60323482e-21,1.43674296e-20
3.00000000e-05,9.10148614e-10,2.19703783e-11,3.50582582e-11,1.95694612e-01,9.64747375e-11,1.13223531e-08,9.08311495e-08,2.68208257e-09,1.21387108e-31,3.42683557e-22,1.35320812e-16,1.92002813e-17,1.02935681e-07,6.84930386e-02,5.39564127e-12,4.39834898e-14,3.88855572e-15,8.85973431e-09,4.29341070e-18,7.87763235e-12,2.44519083e-11,6.44908941e-31,1.67285105e-19,8.93511992e-22,8.92795513e-13,4.56951501e-14,4.51517019e-11,1.66217479e-28,1.57550471e-19,9.88478798e-29,3.51896292e-22,9.88857234e-24,1.22086686e-31,9.85342564e-39,7.65216326e-17,7.77819576e-20,8.60625287e-24,6.77095267e-14,8.53484068e-24,1.58325696e-34,6.83666556e-23,1.24064651e-26,7.24972435e-24,1.14335576e-32,2.15450787e-32,5.88375107e-32,5.60066726e-31,7.35812131e-01,0.00000000e+00,2.50296448e-21,1.34004641e-17,9.14264043e-21,7.77913583e-20
4.00000000e-05,1.52208474e-09,2.93145744e-11,4.78042187e-11,1.95694573e-01,1.36669981e-10,2.06555659e-08,1.19904998e-07,4.43483921e-09,2.34711287e-31,4.69971977e-22,2.59980223e-16,3.70187361e-17,1.41157376e-07,6.84929930e-02,1.24614451e-11,1.07579107e-13,7.03946821e-15,1.59259030e-08,9.29338567e-18,1.13239632e-11,4.52377037e-11,3.03861745e-30,5.20551038e-19,3.05782622e-21,2.16761278e-12,8.66368623e-14,1.08452614e-10,9.18675515e-28,6.58377986e-19,5.41399337e-28,4.80350140e-22,1.82819277e-23,4.54605266e-31,8.14398775e-38,1.02033799e-16,1.36910342e-19,2.51427556e-23,1.16697829e-13,1.63141988e-23,3.99797796e-34,1.22945996e-22,2.32599750e-26,9.94340731e-24,4.63496087e-32,6.81879726e-32,2.31385706e-31,1.88092423e-30,7.35812130e-01,0.00000000e+00,8.48356521e-21,4.34205077e-17,3.14745184e-20,2.50500489e-19
5.00000000e-05,2.32068228e-09,3.74051306e-11,6.14472578e-11,1.95694531e-01,1.80841074e-10,3.33902120e-08,1.48366953e-07,6.49181437e-09,3.87475463e-31,6.04920193e-22,4.40022081e-16,6.28439413e-17,1.81663862e-07,6.84929427e-02,2.44797520e-11,2.22251914e-13,1.13048861e-14,2.53776718e-08,1.73807916e-17,1.52313565e-11,7.41342241e-11,1.26778090e-29,1.35504453e-18,8.77168657e-21,4.43172291e-12,1.44652807e-13,2.20159974e-10,4.96880102e-27,2.35906364e-18,2.88864233e-27,6.17832833e-22,3.03672893e-23,1.45802861e-30,7.91820594e-37,1.30004937e-16,2.15173437e-19,6.04766019e-23,1.78847132e-13,2.76563733e-23,8.53458499e-34,1.96138373e-22,3.86497980e-26,1.27992722e-23,1.59772331e-31,1.78806935e-31,7.77138696e-31,5.51265057e-30,7.35812129e-01,0.00000000e+00,2.41217503e-20,1.16383570e-16,9.07169280e-20,6.69771234e-19
6.00000000e-05,3.32124120e-09,4.62803423e-11,7.60345547e-11,1.95694486e-01,2.28862837e-10,4.97898451e-08,1.76218150e-07,8.79933263e-09,6.28259672e-31,7.47949277e-22,6.82769724e-16,9.77482893e-17,2.24574571e-07,6.84928871e-02,4.26679000e-11,4.03043006e-13,1.67723584e-14,3.73644922e-08,2.91552547e-17,1.96217909e-11,1.12003289e-10,3.49571758e-29,2.90703649e-18,1.98504560e-20,7.96267407e-12,2.21848507e-13,3.93718673e-10,1.52205045e-26,6.09382980e-18,8.83583266e-27,7.64823308e-22,4.68064028e-23,3.57742125e-30,2.81788361e-36,1.60562452e-16,3.13732418e-19,1.22235548e-22,2.54007888e-13,4.31982569e-23,1.58301823e-33,2.89234707e-22,5.91886854e-26,1.58262432e-23,4.05234339e-31,3.84405161e-31,1.94612365e-30,1.28467142e-29,7.35812126e-01,0.00000000e+00,5.43243633e-20,2.54243920e-16,2.06020407e-19,1.46211254e-18
7.00000000e-05,4.54075055e-09,5.59770731e-11,9.16055855e-11,1.95694438e-01,2.80645361e-10,7.01106217e-08,2.03460253e-07,1.13149840e-08,9.41115055e-31,8.99398683e-22,9.99106507e-16,1.43340317e-16,2.69982658e-07,6.84928262e-02,6.84792731e-11,6.70112639e-13,2.35457484e-14,5.20503785e-08,4.53534270e-17,2.45164261e-11,1.59802804e-10,7.76942129e-29,5.57121105e-18,3.86608317e-20,1.31210124e-11,3.21082444e-13,6.46592725e-10,3.71444110e-26,1.34932461e-17,2.23313067e-26,9.21719521e-22,6.84769015e-23,7.82884031e-30,8.56952726e-36,1.93828993e-16,4.33881568e-19,2.21280884e-22,3.42018306e-13,6.37989924e-23,2.68833924e-33,4.03749199e-22,8.57001794e-26,1.90315236e-23,9.04146715e-31,7.38198355e-31,4.29990347e-30,2.67647726e-29,7.35812123e-01,0.00000000e+00,1.05347797e-19,4.94941384e-16,4.02433146e-19,2.84866727e-18
8.00000000e-05,5.99927410e-09,6.65396023e-11,1.08208573e-10,1.95694386e-01,3.36076578e-10,9.46597048e-08,2.30095128e-07,1.39865622e-08,1.31402803e-30,1.05968567e-21,1.40158635e-15,2.01474283e-16,3.18003210e-07,6.84927595e-02,1.03617184e-10,1.04684038e-12,3.17469875e-14,6.96292965e-08,6.68386032e-17,2.99407034e-11,2.18663752e-10,1.49869790e-28,9.79731695e-18,6.79493827e-20,2.03259888e-11,4.45672344e-13,9.99090140e-10,7.69179961e-26,2.63963136e-17,4.77865619e-26,1.08900763e-21,9.63968391e-23,1.53493596e-29,2.06968596e-35,2.29951877e-16,5.77149118e-19,3.70137093e-22,4.42687895e-13,9.04530815e-23,4.28399775e-33,5.41460373e-22,1.19140591e-25,2.24239661e-23,1.79242672e-30,1.30073159e-30,8.46745056e-30,5.05081900e-29,7.35812120e-01,0.00000000e+00,1.84465779e-19,8.81609522e-16,7.09011649e-19,5.08066840e-18
9.00000000e-05,7.71719601e-09,7.80175983e-11,1.25882857e-10,1.95694331e-01,3.95114179e-10,1.23707010e-07,2.56123566e-07,1.67802749e-08,1.79438336e-30,1.22913321e-21,1.90231596e-15,2.73867691e-16,3.68706941e-07,6.84926866e-02,1.49956860e-10,1.56146212e-12,4.15160831e-14,9.02928754e-08,9.47388827e-17,3.59231949e-11,2.89732694e-10,2.96575785e-28,1.63514728e-17,1.17035000e-19,3.00900371e-11,5.99835715e-13,1.47601059e-09,1.67321005e-25,4.92356025e-17,1.00629516e-25,1.26708269e-21,1.31882850e-22,2.88959990e-29,5.42023638e-35,2.69096302e-16,7.45078734e-19,5.85661775e-22,5.55845818e-13,1.24436170e-22,6.53780906e-33,7.04294842e-22,1.60730712e-25,2.60104264e-23,3.38738473e-30,2.16830030e-30,1.59051288e-29,9.11291885e-29,7.35812116e-01,0.00000000e+00,3.16543174e-19,1.49232253e-15,1.22265617e-18,8.61829481e-18
1.00000000e-04,9.71799913e-09,9.04672444e-11,1.44673759e-10,1.95694273e-01,4.57705329e-10,1.57565095e-07,2.81546669e-07,1.96564562e-08,2.42538744e-30,1.40811366e-21,2.51551909e-15,3.62548822e-16,4.22177101e-07,6.84926073e-02,2.09651125e-10,2.24629058e-12,5.30129960e-14,1.14262308e-07,1.30329986e-16,4.24962014e-11,3.74330963e-10,5.65859201e-28,2.60923947e-17,1.95947302e-19,4.29981523e-11,7.88374854e-13,2.10566737e-09,3.43309328e-25,8.68862334e-17,1.97565528e-25,1.45639998e-21,1.76432287e-22,5.15063552e-29,1.25109200e-34,3.11449141e-16,9.39449963e-19,8.87013053e-22,6.81292302e-13,1.67201489e-22,9.63956479e-33,8.94465153e-22,2.11859776e-25,2.97988090e-23,6.03936083e-30,3.44946666e-30,2.82214586e-29,1.56436630e-28,7.35812112e-01,0.00000000e+00,5.28325184e-19,2.41428398e-15,2.04772878e-18,1.39752399e-17
1.10000000e-04,1.20245697e-08,1.03906464e-10,1.64601176e-10,1.95694210e-01,5.23783432e-10,1.96509789e-07,3.06365022e-07,2.25896877e-08,3.16241170e-30,1.59686168e-21,3.25460497e-15,4.69517383e-16,4.78460882e-07,6.84925212e-02,2.85026135e-10,3.13858871e-12,6.63811850e-14,1.41749365e-07,1.74396685e-16,4.96690863e-11,4.73745003e-10,1.03089603e-27,4.03020719e-17,3.13953691e-19,5.97187511e-11,1.01469409e-12,2.92027193e-09,6.87693276e-25,1.47873819e-16,3.77547257e-25,1.65716177e-21,2.31471214e-22,8.91225737e-29,2.94398958e-34,3.57070041e-16,1.16201333e-18,1.29664197e-21,8.18850408e-13,2.20203103e-22,1.37743383e-32,1.11429319e-21,2.73568799e-25,3.37941040e-23,1.03750082e-29,5.29632285e-30,4.82890419e-29,2.59597707e-28,7.35812106e-01,0.00000000e+00,8.44388704e-19,3.78146255e-15,3.28477696e-18,2.19523504e-17
1.20000000e-04,1.46615184e-08,1.18357333e-10,1.85686204e-10,1.95694144e-01,5.93289795e-10,2.40832148e-07,3.30579158e-07,2.55551653e-08,3.96930616e-30,1.79561845e-21,4.13402548e-15,5.96913144e-16,5.37603107e-07,6.84924279e-02,3.78593144e-10,4.27882245e-12,8.17782242e-14,1.72981167e-07,2.27849950e-16,5.74535866e-11,5.89358010e-10,1.77382679e-27,6.03791399e-17,4.81988282e-19,8.09785340e-11,1.28267427e-12,3.95485241e-09,1.29020514e-24,2.41511807e-16,6.82622748e-25,1.86958209e-21,2.98580900e-22,1.48187900e-28,6.26519623e-34,4.06032449e-16,1.41464905e-18,1.83912562e-21,9.68331735e-13,2.85045955e-22,1.91494495e-32,1.36628504e-21,3.47037687e-25,3.80014416e-23,1.70774273e-29,7.87506604e-30,7.92388011e-29,4.14994415e-28,7.35812100e-01,0.00000000e+00,1.29375846e-18,5.74011924e-15,5.05166445e-18,3.34234816e-17
1.30000000e-04,1.76534732e-08,1.33851991e-10,2.07947539e-10,1.95694072e-01,6.66200667e-10,2.90805616e-07,3.54189545e-07,2.85351683e-08,4.93674126e-30,2.00459276e-21,5.16848916e-15,7.46830668e-16,5.99624125e-07,6.84923272e-02,4.93140175e-10,5.71349745e-12,9.93821664e-14,2.08180300e-07,2.91893122e-16,6.58678392e-11,7.22554144e-10,2.95338517e-27,8.83650150e-17,7.18663069e-19,1.07617728e-10,1.59728470e-12,5.24987024e-09,2.33089009e-24,3.83106377e-16,1.20052667e-24,2.09384651e-21,3.79146889e-22,2.40053926e-28,1.32283051e-33,4.58443261e-16,1.69924459e-18,2.54319582e-21,1.12955973e-12,3.63145864e-22,2.60372760e-32,1.65312943e-21,4.33656853e-25,4.24252645e-23,2.72943634e-29,1.14117834e-29,1.26331673e-28,6.45589563e-28,7.35812094e-01,0.00000000e+00,1.92568264e-18,8.48883161e-15,7.54350767e-18,4.95874526e-17
1.40000000e-04,2.10258348e-08,1.50417279e-10,2.31399702e-10,1.95693997e-01,7.42493166e-10,3.46704775e-07,3.77196527e-07,3.15148805e-08,6.14095425e-30,2.22397112e-21,6.37308135e-15,9.21431811e-16,6.64536623e-07,6.84922187e-02,6.31578700e-10,7.49160540e-12,1.19374843e-13,2.47575522e-07,3.67696274e-16,7.49267372e-11,8.74760639e-10,4.73641432e-27,1.26430797e-16,1.04317432e-18,1.40520475e-10,1.96345591e-12,6.84788463e-09,4.00094269e-24,5.88962593e-16,2.02405258e-24,2.33009903e-21,4.74624179e-22,3.76800078e-28,2.59274140e-33,5.14391740e-16,2.01774843e-18,3.43923350e-21,1.30235609e-12,4.55999475e-22,3.47196511e-32,1.97762746e-21,5.34818439e-25,4.70695450e-23,4.22473495e-29,1.61470856e-29,1.95166131e-28,9.75845749e-28,7.35812086e-01,0.00000000e+00,2.79094754e-18,1.22405097e-14,1.09623148e-17,7.17297570e-17
1.50000000e-04,2.48043712e-08,1.68070761e-10,2.56048771e-10,1.95693916e-01,8.22131732e-10,4.08797522e-07,3.99599970e-07,3.44823116e-08,7.56964189e-30,2.45393609e-21,7.76574401e-15,1.12335060e-15,7.32334129e-07,6.84921020e-02,7.97194877e-10,9.67003720e-12,1.41950959e-13,2.91393646e-07,4.56505527e-16,8.46390811e-11,1.04742645e-09,7.42294766e-27,1.77698915e-16,1.48288803e-18,1.80713734e-10,2.38633495e-12,8.79820776e-09,6.69017590e-24,8.84986437e-16,3.33561378e-24,2.57840125e-21,5.87435091e-22,5.78389087e-28,5.00693241e-33,5.73936314e-16,2.37215769e-18,4.56265373e-21,1.48654604e-12,5.65860275e-22,4.55596600e-32,2.34285606e-21,6.52185048e-25,5.19381775e-23,6.39021569e-29,2.24058177e-29,2.94762406e-28,1.44331693e-27,7.35812078e-01,0.00000000e+00,3.96199771e-18,1.73055157e-14,1.56001870e-17,1.01746935e-16
1.60000000e-04,2.90152164e-08,1.86829655e-10,2.81898705e-10,1.95693830e-01,9.05088193e-10,4.77349370e-07,4.21399689e-07,3.74280703e-08,9.23054065e-30,2.69465355e-21,9.36452651e-15,1.35522522e-15,8.03002759e-07,6.84919768e-02,9.93369811e-10,1.23076660e-11,1.67310264e-13,3.39863764e-07,5.59601019e-16,9.50135209e-11,1.24202086e-09,1.13252459e-26,2.45431847e-16,2.06650930e-18,2.29260592e-10,2.87124006e-12,1.11518825e-08,1.08017896e-23,1.29825479e-15,5.32458303e-24,2.83879277e-21,7.19957996e-22,8.65697603e-28,9.14942290e-33,6.37134250e-16,2.76449862e-18,5.95022264e-21,1.68195597e-12,6.94953744e-22,5.89334188e-32,2.75196872e-21,7.87446972e-25,5.70347030e-23,9.43135558e-29,3.05272611e-29,4.34547925e-28,2.08729625e-27,7.35812070e-01,0.00000000e+00,5.51479833e-18,2.40065908e-14,2.17628519e-17,1.41611016e-16
1.70000000e-04,3.36850223e-08,2.06701096e-10,3.08940941e-10,1.95693739e-01,9.91311229e-10,5.52617355e-07,4.42595546e-07,4.03451526e-08,1.12230198e-29,2.94626334e-21,1.11866667e-14,1.61953260e-15,8.76497095e-07,6.84918429e-02,1.22420675e-09,1.54775558e-11,1.95670322e-13,3.93210381e-07,6.78258590e-16,1.06052805e-10,1.46004517e-09,1.69494863e-26,3.35046413e-16,2.83434381e-18,2.87491995e-10,3.42384538e-12,1.39725513e-08,1.70405295e-23,1.87855722e-15,8.42346333e-24,3.11118634e-21,8.74291225e-22,1.28354406e-27,1.69024453e-32,7.04009287e-16,3.19687780e-18,7.64780745e-21,1.88841139e-12,8.45525029e-22,7.53058594e-32,3.20864079e-21,9.42265923e-25,6.23621099e-23,1.37448984e-28,4.10287549e-29,6.32802210e-28,2.97673597e-27,7.35812061e-01,0.00000000e+00,7.55616934e-18,3.28606179e-14,2.98814848e-17,1.94528939e-16
1.80000000e-04,3.88406315e-08,2.27691228e-10,3.37165448e-10,1.95693642e-01,1.08075247e-09,6.34856915e-07,4.63187294e-07,4.32280476e-08,1.36332430e-29,3.20889900e-21,1.32500084e-14,1.91884571e-15,9.52767430e-07,6.84916999e-02,1.49386186e-09,1.92539561e-11,2.27251865e-13,4.51659056e-07,8.13783115e-16,1.17759009e-10,1.70301126e-09,2.48156358e-26,4.52023046e-16,3.82783464e-18,3.56759593e-10,4.04991344e-12,1.73248509e-08,2.61285442e-23,2.67614015e-15,1.30648246e-23,3.39548012e-21,1.05270203e-21,1.87669478e-27,3.01174038e-32,7.74581865e-16,3.67141739e-18,9.70206671e-21,2.10573904e-12,1.01993606e-21,9.51551298e-32,3.71659037e-21,1.11836528e-24,6.79232542e-23,1.97298838e-28,5.44351736e-29,9.07904958e-28,4.18137693e-27,7.35812051e-01,0.00000000e+00,1.01959247e-17,4.43921326e-14,4.03994728e-17,2.63753302e-16
1.90000000e-04,4.45082803e-08,2.49813765e-10,3.66571968e-10,1.95693540e-01,1.17337280e-09,7.24331042e-07,4.83174828e-07,4.60674950e-08,1.65131096e-29,3.48271944e-21,1.55719385e-14,2.25568462e-15,1.03178958e-06,6.84915475e-02,1.80597716e-09,2.37007867e-11,2.62260044e-13,5.15436450e-07,9.67436894e-16,1.30138785e-10,1.97239541e-09,3.53062552e-26,6.00454943e-16,5.07971907e-18,4.38222660e-10,4.75485650e-12,2.12643374e-08,3.85805947e-23,3.72695715e-15,1.95357379e-23,3.69167084e-21,1.25736247e-21,2.67567963e-27,4.99172897e-32,8.48897606e-16,4.19016730e-18,1.21529859e-20,2.33376429e-12,1.22035541e-21,1.18885716e-31,4.27915701e-21,1.31738964e-24,7.37215283e-23,2.76674018e-28,7.11531944e-29,1.27278644e-27,5.75199730e-27,7.35812040e-01,0.00000000e+00,1.35207715e-17,5.89976722e-14,5.36661956e-17,3.51727217e-16
2.00000000e-04,5.07142613e-08,2.73059740e-10,3.97140744e-10,1.95693431e-01,1.26909292e-09,8.21287352e-07,5.02558962e-07,4.88580200e-08,1.98341465e-29,3.76787313e-21,1.81691596e-14,2.63248495e-15,1.11350131e-06,6.84913853e-02,2.16505956e-09,2.88979175e-11,3.00925718e-13,5.84761122e-07,1.14052112e-15,1.43185221e-10,2.26968148e-09,4.94679150e-26,7.87485298e-16,6.65051472e-18,5.33335340e-10,5.54378749e-12,2.58602836e-08,5.60190339e-23,5.10080956e-15,2.85870239e-23,3.99955966e-21,1.49060408e-21,3.74512605e-27,8.07433653e-32,9.26926745e-16,4.75525157e-18,1.50514447e-20,2.57231134e-12,1.44912695e-21,1.47103771e-31,4.90027056e-21,1.54092316e-24,7.97601014e-23,3.81108562e-28,9.18300491e-29,1.75305028e-27,7.78244035e-27,7.35812029e-01,0.00000000e+00,1.76904420e-17,7.73340628e-14,7.03267984e-17,4.62562454e-16
2.10000000e-04,5.74844682e-08,2.97375177e-10,4.28816166e-10,1.95693316e-01,1.36775014e-09,9.25945055e-07,5.21342727e-07,5.15994990e-08,2.33553285e-29,4.06450682e-21,2.10564208e-14,3.05144432e-15,1.19777602e-06,6.84912132e-02,2.57713618e-09,3.49525184e-11,3.43524668e-13,6.59834150e-07,1.33438845e-15,1.56864545e-10,2.59633963e-09,6.97379161e-26,1.02598849e-15,8.65635469e-18,6.44055253e-10,6.42083433e-12,3.12052680e-08,8.24049530e-23,6.93205891e-15,4.18977696e-23,4.31858862e-21,1.75503836e-21,5.21483890e-27,1.33950557e-31,1.00848996e-15,5.36890005e-18,1.84673004e-20,2.82120058e-12,1.70882519e-21,1.80810093e-31,5.58487443e-21,1.79034417e-24,8.60421016e-23,5.21304831e-28,1.17557359e-28,2.39838785e-27,1.04480149e-26,7.35812017e-01,0.00000000e+00,2.30106694e-17,1.00538884e-13,9.16173924e-17,6.03462439e-16
2.20000000e-04,6.48452818e-08,3.22762610e-10,4.61587717e-10,1.95693195e-01,1.46928637e-09,1.03855908e-06,5.39526381e-07,5.42850304e-08,2.71010602e-29,4.37276996e-21,2.42509078e-14,3.51505725e-15,1.28456822e-06,6.84910308e-02,3.04632001e-09,4.19373631e-11,3.90276106e-13,7.40878520e-07,1.55032623e-15,1.71176713e-10,2.95385644e-09,9.68093762e-26,1.32163417e-15,1.11435556e-17,7.71705637e-10,7.39135103e-12,3.73625002e-08,1.18766807e-22,9.27393503e-15,5.99817663e-23,4.64865147e-21,2.05292427e-21,7.13271971e-27,2.12222090e-31,1.09359570e-15,6.03320863e-18,2.24465102e-20,3.08025716e-12,2.00173185e-21,2.20509821e-31,6.33663511e-21,2.06728711e-24,9.25707195e-23,7.01469516e-28,1.48867880e-28,3.22821745e-27,1.38216342e-26,7.35812005e-01,0.00000000e+00,2.96039007e-17,1.29145115e-13,1.18032193e-16,7.77742783e-16
2.30000000e-04,7.28228489e-08,3.49198513e-10,4.95424134e-10,1.95693066e-01,1.57359522e-09,1.15936793e-06,5.57111468e-07,5.69108007e-08,3.09723935e-29,4.69281106e-21,2.77686719e-14,4.02568010e-15,1.37379522e-06,6.84908378e-02,3.57760340e-09,4.99410120e-11,4.41425223e-13,8.28107090e-07,1.78965146e-15,1.86106127e-10,3.34371040e-09,1.32181115e-25,1.68340910e-15,1.41906419e-17,9.17900862e-10,8.46011923e-12,4.44086655e-08,1.67488059e-22,1.22170394e-14,8.38903771e-23,4.98943413e-21,2.38668274e-21,9.58439962e-27,3.22246358e-31,1.18216584e-15,6.75033422e-18,2.70460074e-20,3.34930401e-12,2.33026160e-21,2.66936593e-31,7.15980521e-21,2.37326678e-24,9.93491241e-23,9.28800929e-28,1.86551532e-28,4.27590048e-27,1.80233656e-26,7.35811993e-01,0.00000000e+00,3.76771329e-17,1.63963943e-13,1.50407647e-16,9.90508265e-16
2.40000000e-04,8.14392600e-08,3.76652551e-10,5.30270544e-10,1.95692931e-01,1.68052845e-09,1.28854823e-06,5.74105808e-07,5.94762961e-08,3.54607725e-29,5.02460364e-21,3.16165659e-14,4.58416175e-15,1.46529353e-06,6.84906341e-02,4.17809534e-09,5.90805762e-11,4.97228307e-13,9.21682135e-07,2.05326576e-15,2.01633651e-10,3.76716649e-09,1.80260426e-25,2.13217065e-15,1.79277910e-17,1.08483543e-09,9.63161919e-12,5.24464185e-08,2.36847814e-22,1.59956693e-14,1.17732306e-22,5.34038222e-21,2.75677612e-21,1.28217234e-26,5.04177431e-31,1.27409981e-15,7.52231737e-18,3.23471469e-20,3.62815481e-12,2.69520297e-21,3.21105892e-31,8.05974373e-21,2.70921723e-24,1.06376767e-22,1.22220200e-27,2.32227020e-28,5.63024076e-27,2.33514139e-26,7.35811980e-01,0.00000000e+00,4.75775653e-17,2.06582804e-13,1.90159644e-16,1.25192395e-15
2.50000000e-04,9.07201510e-08,4.05091860e-10,5.66086400e-10,1.95692789e-01,1.78995926e-09,1.42632659e-06,5.90512033e-07,6.19790291e-08,4.04871832e-29,5.36827801e-21,3.58092923e-14,5.19265382e-15,1.55895991e-06,6.84904193e-02,4.85329686e-09,6.94527442e-11,5.57940195e-13,1.02180785e-06,2.34245201e-15,2.17738170e-10,4.22567764e-09,2.43118375e-25,2.67923895e-15,2.24495978e-17,1.27427920e-09,1.09104042e-11,6.15595464e-08,3.30297309e-22,2.07277750e-14,1.63056770e-22,5.70108831e-21,3.16547336e-21,1.69601474e-26,7.69535964e-31,1.36928848e-15,8.35132228e-18,3.84129990e-20,3.91663077e-12,3.09884233e-21,3.83856350e-31,9.04101000e-21,3.07655129e-24,1.13656428e-22,1.59108092e-27,2.86855438e-28,7.33499319e-27,2.99600090e-26,7.35811966e-01,0.00000000e+00,5.95548609e-17,2.57985471e-13,2.38298573e-16,1.56821187e-15
2.60000000e-04,1.00689883e-07,4.34478334e-10,6.02821431e-10,1.95692640e-01,1.90174213e-09,1.57290871e-06,6.06334858e-07,6.44178824e-08,4.61382182e-29,5.72391084e-21,4.03585936e-14,5.85282875e-15,1.65466190e-06,6.84901931e-02,5.60946272e-09,8.11648350e-11,6.23822228e-13,1.12867168e-06,2.65836925e-15,2.34395599e-10,4.72063020e-09,3.23815324e-25,3.33997100e-15,2.78703886e-17,1.48821448e-09,1.23008632e-11,7.18413988e-08,4.53259409e-22,2.65798464e-14,2.22414986e-22,6.07104638e-21,3.61446261e-21,2.21706115e-26,1.14058460e-30,1.46760533e-15,9.23948456e-18,4.53154279e-20,4.21454996e-12,3.54298304e-21,4.56140591e-31,1.01085722e-20,3.47648875e-24,1.21189749e-22,2.04879312e-27,3.51682752e-28,9.45258267e-27,3.80636489e-26,7.35811952e-01,0.00000000e+00,7.39118902e-17,3.19427024e-13,2.96053844e-16,1.94735977e-15
2.70000000e-04,1.11369322e-07,4.64764814e-10,6.40416329e-10,1.95692483e-01,2.01570330e-09,1.72846317e-06,6.21581556e-07,6.67912674e-08,5.24247049e-29,6.09156753e-21,4.52759561e-14,6.56644285e-15,1.75224589e-06,6.84899555e-02,6.45355639e-09,9.43288981e-11,6.95121345e-13,1.24242703e-06,3.00211815e-15,2.51576547e-10,5.25322168e-09,4.27437484e-25,4.13658082e-15,3.43299546e-17,1.72871662e-09,1.38057612e-11,8.33885465e-08,6.15423872e-22,3.38064786e-14,3.01066695e-22,6.44966109e-21,4.10678331e-21,2.87228421e-26,1.68217702e-30,1.56889388e-15,1.01887806e-17,5.31329186e-20,4.52172696e-12,4.03041112e-21,5.39099214e-31,1.12676112e-20,3.91021411e-24,1.28978130e-22,2.61596003e-27,4.28399117e-28,1.20804136e-26,4.79855862e-26,7.35811938e-01,0.00000000e+00,9.10153265e-17,3.92563702e-13,3.64929658e-16,2.40007700e-15
2.80000000e-04,1.22778056e-07,4.95898088e-10,6.78805742e-10,1.95692319e-01,2.13165308e-09,1.89314275e-06,6.36260589e-07,6.90979032e-08,5.93409275e-29,6.47130350e-21,5.05723160e-14,7.33520747e-15,1.85154447e-06,6.84897062e-02,7.39294066e-09,1.09061280e-10,7.72083249e-13,1.36321358e-06,3.37476899e-15,2.69248055e-10,5.82458113e-09,5.59908089e-25,5.09425290e-15,4.19816571e-17,1.99794400e-09,1.54272730e-11,9.63010278e-08,8.28196200e-22,4.26995262e-14,4.05298617e-22,6.83627684e-21,4.64584728e-21,3.69280601e-26,2.47427831e-30,1.67297754e-15,1.12011389e-17,6.19481629e-20,4.83797462e-12,4.56417709e-21,6.33968236e-31,1.25234804e-20,4.37886532e-24,1.37022757e-22,3.31626017e-27,5.18894014e-28,1.53305229e-26,6.00952046e-26,7.35811924e-01,0.00000000e+00,1.11266674e-16,4.79237938e-13,4.46576843e-16,2.93831755e-15
