t(s),N2(T),N(T),H(T),NH3(T),NH2(T),NH(T),RU(T),N2(S),N(S),H(S),NH3(S),NH2(S),NH(S),RU(S)
5.05000000e-04,-2.72944312e-11,1.09378516e-09,-6.97139094e-09,-8.68082275e-13,2.85170421e-15,1.98878817e-11,5.88587756e-09,-2.14034720e-11,9.22611273e-08,-5.73974938e-08,-9.24443693e-12,3.59916226e-10,5.76838045e-10,-3.57697398e-08
5.50000000e-04,-2.57804989e-11,1.20051659e-09,-7.21175937e-09,5.23287852e-12,3.02370402e-15,2.17349926e-11,6.01005239e-09,-4.31688810e-11,8.51140573e-08,-5.29551505e-08,-7.89544528e-12,3.34256784e-10,5.33246712e-10,-3.29753461e-08
5.95000000e-04,-1.68852730e-11,1.30944594e-09,-7.55964082e-09,-5.05563205e-13,3.29418388e-15,2.36148972e-11,6.24396752e-09,-1.96380543e-11,7.88241364e-08,-4.90484673e-08,-7.76259370e-12,3.11667870e-10,4.95001559e-10,-3.05549379e-08
6.40000000e-04,-6.07379168e-12,1.42018366e-09,-7.70050617e-09,1.13406716e-11,3.46741400e-15,2.55204944e-11,6.24953167e-09,-4.96475253e-12,7.32733941e-08,-4.56115382e-08,2.18056162e-11,2.91225042e-10,4.58994697e-10,-2.84289165e-08
6.85000000e-04,1.68775960e-11,1.53239666e-09,-7.97136966e-09,-1.46333064e-11,3.81596272e-15,2.74481756e-11,6.40927672e-09,3.14094386e-11,6.83588646e-08,-4.25617831e-08,-2.33918261e-11,2.72980098e-10,4.26855134e-10,-2.65049343e-08
7.30000000e-04,-2.89207401e-12,1.64580298e-09,-8.19571141e-09,-1.12794535e-11,3.97959779e-15,2.93920908e-11,6.53468389e-09,-3.63070090e-12,6.39907017e-08,-3.98324914e-08,-3.05605684e-11,2.57415199e-10,4.01769873e-10,-2.47832041e-08
7.75000000e-04,-1.82932982e-12,1.76015597e-09,-8.41253011e-09,-1.98342771e-11,4.23623818e-15,3.13494537e-11,6.64268405e-09,-1.36688743e-12,6.01032264e-08,-3.74219772e-08,-4.70622459e-11,2.43224206e-10,3.77587052e-10,-2.32536313e-08
8.20000000e-04,2.52143732e-11,1.87524461e-09,-8.60891597e-09,-4.18318536e-11,4.59607863e-15,3.33170908e-11,6.71696715e-09,4.43262655e-11,5.66353978e-08,-3.52908948e-08,-7.51641885e-11,2.30081627e-10,3.53539796e-10,-2.18972864e-08
8.65000000e-04,4.01823070e-12,1.99088340e-09,-8.64672997e-09,-7.22690162e-12,4.62344037e-15,3.52906099e-11,6.62376001e-09,8.30537066e-12,5.35247434e-08,-3.33445173e-08,-1.46381585e-11,2.19086934e-10,3.36649075e-10,-2.07296294e-08
9.10000000e-04,-6.04980413e-13,2.10691781e-09,-8.83602561e-09,-3.02151894e-12,4.78642501e-15,3.72693619e-11,6.69546016e-09,-7.85317301e-12,5.07351635e-08,-3.16040057e-08,-1.63168517e-11,2.08911954e-10,3.20091599e-10,-1.96359914e-08
9.55000000e-04,-2.05240624e-11,2.22320348e-09,-9.01013727e-09,4.99235466e-11,4.68713725e-15,3.92493753e-11,6.71828025e-09,-5.71555294e-11,4.82186759e-08,-3.00333088e-08,7.26683089e-11,2.00574661e-10,3.08711947e-10,-1.87101665e-08
1.00000000e-03,-2.61419950e-11,2.33962737e-09,-9.16220994e-09,6.31976993e-11,4.81242724e-15,4.12311545e-11,6.74429091e-09,-7.45726019e-11,4.59520529e-08,-2.86266128e-08,9.26645272e-11,1.92393899e-10,2.95378009e-10,-1.78313040e-08
1.45000000e-03,-2.88605702e-12,3.49469778e-09,-9.66945399e-09,6.42891431e-12,7.22748474e-15,6.08398081e-11,6.11036632e-09,-3.81102315e-12,3.19666484e-08,-1.99229386e-08,5.20909901e-12,1.38776165e-10,2.06597616e-10,-1.23904816e-08
1.90000000e-03,4.44998433e-11,4.60644341e-09,-9.64352780e-09,-1.23181300e-10,1.01806212e-14,7.96556057e-11,5.03610007e-09,1.40586394e-10,2.55821629e-08,-1.59298015e-08,-2.21720492e-10,1.15091041e-10,1.74899179e-10,-9.86121749e-09
2.35000000e-03,1.10502175e-11,5.66254386e-09,-1.02237812e-08,-3.19436670e-11,1.13450925e-14,9.74892384e-11,4.48463026e-09,4.44197244e-11,2.19179054e-08,-1.36344168e-08,-7.55153792e-11,9.99397211e-11,1.54692004e-10,-8.50702461e-09
2.80000000e-03,4.31862438e-11,6.66313607e-09,-1.02034383e-08,-1.20328200e-10,1.41775009e-14,1.14370289e-10,3.50305973e-09,1.34680586e-10,1.93842382e-08,-1.21065407e-08,-2.24665169e-10,8.97244759e-11,1.37751062e-10,-7.41518847e-09
3.25000000e-03,4.37133915e-11,7.61179704e-09,-1.04376241e-08,-1.19750726e-10,1.62451772e-14,1.30353621e-10,2.77149450e-09,1.10915404e-10,1.74924524e-08,-1.09354147e-08,-1.73096571e-10,6.76704113e-11,6.53071185e-11,-6.62783404e-09
3.70000000e-03,1.76131843e-11,8.51262896e-09,-1.08986371e-08,-4.63649080e-11,1.72502572e-14,1.45511014e-10,2.26923165e-09,3.10580362e-11,1.57877911e-08,-9.89682555e-09,-4.71541025e-11,7.86397579e-11,1.34884589e-10,-6.08839380e-09
4.15000000e-03,8.17460865e-12,9.36953931e-09,-1.12794650e-08,-2.53773217e-11,1.76608489e-14,1.59913342e-10,1.76719741e-09,6.02947401e-11,1.44006989e-08,-8.87562781e-09,-1.15203419e-10,7.35625755e-11,1.45602579e-10,-5.68932752e-09
4.60000000e-03,4.13152143e-12,1.01860186e-08,-1.15212153e-08,-1.07014489e-11,1.90847779e-14,1.73628283e-10,1.16811936e-09,-5.08721692e-12,1.33327862e-08,-8.32290066e-09,1.70657520e-11,4.86606165e-11,3.57917407e-11,-5.10631639e-09
5.05000000e-03,-3.46868687e-12,1.09651864e-08,-1.17930836e-08,1.38395025e-11,1.93042372e-14,1.86700130e-10,6.30806979e-10,-3.25617600e-11,1.21479213e-08,-7.60679282e-09,5.32535705e-11,7.22520034e-11,1.63602103e-10,-4.79767443e-09
5.50000000e-03,1.12703423e-11,1.17097657e-08,-1.19275098e-08,-2.81087135e-11,2.14206050e-14,1.99190730e-10,3.53703767e-11,1.68845379e-12,1.14143640e-08,-7.10007641e-09,9.10876487e-12,3.59559155e-11,3.94069387e-12,-4.36498139e-09
5.95000000e-03,3.34620367e-11,1.24222004e-08,-1.15636292e-08,-4.01661439e-11,2.10408530e-14,2.11123047e-10,-1.06301114e-09,-1.94656571e-10,1.04948800e-08,-6.34301021e-09,3.84483096e-10,5.07197447e-11,1.01268017e-10,-4.49368408e-09
6.40000000e-03,1.51077322e-12,1.31046267e-08,-1.20328552e-08,3.96796617e-11,2.59979613e-14,2.22568329e-10,-1.33555633e-09,-3.03090884e-10,9.81141171e-09,-6.35481300e-09,5.82435755e-10,4.53326272e-11,6.00703858e-11,-3.84134659e-09
6.85000000e-03,4.32231278e-11,1.37590572e-08,-1.22379643e-08,-9.30997502e-11,2.19134138e-14,2.33497392e-10,-1.70473566e-09,-4.37400697e-11,9.28435603e-09,-5.78370787e-09,1.16785993e-10,1.96254720e-11,-4.31757301e-11,-3.55014383e-09
7.30000000e-03,1.16400684e-11,1.43871447e-08,-1.26344738e-08,-1.15189205e-11,2.34463284e-14,2.44004809e-10,-1.99682033e-09,-6.33209900e-11,8.47911264e-09,-5.04643383e-09,1.20086411e-10,5.54391505e-11,1.54365891e-10,-3.69924928e-09
7.75000000e-03,-1.22105209e-11,1.49904505e-08,-1.27711024e-08,7.20919367e-11,3.24300084e-14,2.54123754e-10,-2.53338564e-09,-3.40401065e-10,8.01068240e-09,-5.39188674e-09,6.38291054e-10,4.75690562e-11,9.29685619e-11,-3.05722327e-09
8.20000000e-03,2.91529625e-11,1.55705564e-08,-1.32901049e-08,-8.84215198e-11,2.01047611e-14,2.63758157e-10,-2.48496122e-09,9.92697795e-11,7.74426142e-09,-4.88634952e-09,-1.53054687e-10,5.61016464e-12,-9.01335451e-11,-2.71960361e-09
8.65000000e-03,-1.85214224e-11,1.61285402e-08,-1.36793061e-08,4.64459906e-11,2.67986233e-14,2.73100729e-10,-2.75028624e-09,-4.10890020e-11,7.02697615e-09,-4.38026676e-09,5.55819073e-11,5.39648609e-11,1.57691685e-10,-2.87285884e-09
9.10000000e-03,-9.14959987e-12,1.66657212e-08,-1.36513342e-08,3.23388286e-11,2.80096363e-14,2.82068366e-10,-3.31967257e-09,-1.89644108e-10,6.81242990e-09,-4.62927578e-09,3.67597291e-10,2.14809292e-11,-1.00350762e-11,-2.37255315e-09
9.55000000e-03,3.31122175e-11,1.71831103e-08,-1.35115573e-08,-5.89565644e-11,3.59685332e-14,2.90736174e-10,-3.93648086e-09,6.02790649e-11,6.36365493e-09,-3.30841017e-09,-1.14957516e-10,3.03051301e-11,7.25442676e-11,-3.10341570e-09
1.00000000e-02,-3.00203745e-11,1.76818046e-08,-1.42514026e-08,7.38320774e-11,3.17735624e-14,2.99027770e-10,-3.77327327e-09,-1.67022926e-10,6.01083911e-09,-4.13969175e-09,3.03565849e-10,3.67125562e-11,7.61996702e-11,-2.12060251e-09
1.45000000e-02,-1.50394893e-11,2.18113483e-08,-1.57451751e-08,-1.05989773e-10,-3.43838533e-15,3.67607287e-10,-6.31274780e-09,1.19190955e-10,3.78828502e-09,-2.35800229e-09,-2.23626017e-10,1.62437948e-11,2.31931044e-11,-1.36528457e-09
1.90000000e-02,-7.91197853e-11,2.47693289e-08,-1.75272924e-08,5.48852911e-10,1.71468658e-13,4.17643591e-10,-8.12958470e-09,-3.16932549e-10,2.57922614e-09,-1.61983771e-09,5.66026115e-10,1.13980911e-11,1.72848397e-11,-1.23716492e-09
2.35000000e-02,-9.72399408e-10,2.69242892e-08,-1.75275642e-08,2.25249858e-09,6.32201450e-14,4.52937761e-10,-1.11298252e-08,-3.44215693e-10,1.85508148e-09,-1.15578707e-09,5.98136442e-10,8.07732420e-12,1.19418895e-11,-9.73234371e-10
2.80000000e-02,2.12607884e-08,2.84421867e-08,-1.33819586e-07,-3.10390507e-08,9.52319979e-12,5.24514458e-10,1.14621624e-07,1.74642505e-09,1.36521976e-09,-1.02166783e-09,-2.54016909e-09,8.44678941e-12,1.87367546e-11,4.23008566e-10
3.25000000e-02,-4.37611213e-10,2.96454655e-08,-1.17867861e-08,3.47215992e-10,-3.25118281e-13,4.96554952e-10,-1.82645140e-08,-6.61315031e-11,1.06496883e-09,-6.56300259e-10,6.58454508e-11,4.62329715e-12,6.64649974e-12,-4.19652316e-10
3.70000000e-02,-4.94954629e-09,3.04683275e-08,-6.52133702e-09,8.91611876e-09,-7.67118245e-13,5.08396310e-10,-2.84211922e-08,-2.73602730e-10,8.37614864e-10,-5.17848355e-10,3.78151801e-10,3.63703867e-12,5.03419336e-12,-4.32986812e-10
4.15000000e-02,2.72380869e-11,3.10360980e-08,-1.99814753e-08,2.79639024e-12,7.73886766e-14,5.22110561e-10,-1.16068451e-08,-9.63840079e-12,6.73273414e-10,-4.16980729e-10,7.89734380e-12,3.00079371e-12,4.25726759e-12,-2.61809689e-10
4.60000000e-02,-2.28962571e-09,3.14194593e-08,-1.95971688e-08,5.08742205e-09,5.90842723e-14,5.28640235e-10,-1.51487862e-08,-3.78502058e-11,5.48394366e-10,-3.38685261e-10,8.80402807e-11,2.46606316e-12,3.43355906e-12,-2.65798802e-10
5.05000000e-02,5.29273852e-09,3.16429995e-08,-6.31572052e-08,-7.24333319e-09,2.42984129e-12,5.44087572e-10,3.29182830e-08,1.78428118e-10,4.52548988e-10,-2.85761513e-10,-1.76888270e-10,2.16866562e-12,3.26906130e-12,-1.73765049e-10
5.50000000e-02,8.41826186e-09,3.17206118e-08,-1.85599711e-07,-4.27049309e-09,8.92672148e-12,5.76768272e-10,1.49145635e-07,7.87186808e-11,3.82927496e-10,-2.60358484e-10,-3.36135781e-11,2.13572446e-12,3.78749801e-12,-1.73597337e-10
5.95000000e-02,-1.34418916e-10,3.17999786e-08,-1.97863264e-08,4.83107110e-11,1.54784541e-14,5.35568405e-10,-1.24631279e-08,6.28308906e-12,3.25374189e-10,-1.99934871e-10,-3.03418048e-12,1.55977641e-12,2.12382375e-12,-1.32371827e-10
6.40000000e-02,1.21159933e-10,3.17562244e-08,-1.97810317e-08,-8.76182244e-10,8.32944868e-14,5.35401979e-10,-1.17556556e-08,3.87275412e-11,2.79324147e-10,-1.71435766e-10,-2.32815547e-11,1.36964035e-12,1.85643311e-12,-1.26560441e-10
6.85000000e-02,7.27329500e-10,3.16585885e-08,6.22681831e-10,-4.42904353e-09,-1.03098418e-12,5.28644890e-10,-2.91071702e-08,9.40751379e-11,2.42502920e-10,-1.47193511e-10,-7.27350981e-11,1.20336995e-12,1.57541509e-12,-1.19428233e-10
7.30000000e-02,3.56649532e-09,3.14778363e-08,-1.19670758e-07,9.79173273e-10,5.59054304e-12,5.57640576e-10,8.30840225e-08,3.48622284e-11,2.19635816e-10,-1.41790533e-10,5.62380930e-12,1.21971920e-12,1.83614765e-12,-1.21387188e-10
7.75000000e-02,2.18713697e-09,3.13081302e-08,-9.75790532e-08,1.79235774e-09,4.19822525e-12,5.48322832e-10,6.17389072e-08,-1.19129435e-11,1.96529357e-10,-1.25299069e-10,2.53374490e-11,1.09385205e-12,1.59587890e-12,-8.73445243e-11
8.20000000e-02,1.79468003e-09,3.11208616e-08,-4.54396488e-08,-1.18038827e-09,1.41430243e-12,5.32025808e-10,1.31710553e-08,1.82854018e-11,1.78412952e-10,-1.10195547e-10,-9.69093771e-12,9.62437753e-13,1.29575480e-12,-7.90700620e-11
8.65000000e-02,2.01397131e-09,3.08649737e-08,-1.33692842e-07,4.71678269e-09,6.57195865e-12,5.52548799e-10,9.55379934e-08,-7.54193401e-11,1.60153664e-10,-1.03563017e-10,5.83486328e-11,9.28071122e-13,1.36678374e-12,-4.18147947e-11
9.10000000e-02,-1.64167934e-10,3.06612033e-08,-1.79851065e-08,9.08576989e-10,3.05011968e-14,5.17933532e-10,-1.39384699e-08,4.72061368e-12,1.52858134e-10,-9.28396784e-11,3.75562223e-12,8.24358587e-13,1.05859465e-12,-7.03776450e-11
9.55000000e-02,-1.71337288e-09,3.04316217e-08,5.68786585e-08,-2.84961170e-09,-4.21745504e-12,4.93877113e-10,-8.32369553e-08,4.87937879e-11,1.42666184e-10,-8.29077356e-11,-3.33271534e-11,7.38600151e-13,8.53214851e-13,-7.68168976e-11
1.00000000e-01,1.42336344e-08,3.00175971e-08,-4.00932601e-07,2.27530922e-09,2.18074060e-11,6.11848886e-10,3.53772404e-07,-8.97072465e-11,1.27623527e-10,-9.63327466e-11,6.14779503e-11,9.37451238e-13,1.67943073e-12,-5.67836636e-12
1.45000000e-01,5.24477231e-09,2.73447391e-08,-8.53227169e-08,-4.87679337e-09,4.10609395e-12,4.82737267e-10,5.71231555e-08,5.53867519e-11,1.02103859e-10,-6.53358118e-11,-3.13339522e-11,6.11562618e-13,8.57988275e-13,-6.22903975e-11
1.90000000e-01,-7.05168788e-09,2.47437456e-08,-4.96038036e-09,2.12361208e-09,-4.26660714e-14,4.18377271e-10,-1.52736241e-08,-2.95209761e-11,9.16194942e-11,-5.53763637e-11,1.12946200e-11,4.70536134e-13,6.13326398e-13,-1.91006370e-11
2.35000000e-01,8.15092165e-09,2.23487599e-08,-8.28562959e-08,-4.05074036e-09,4.89467535e-12,4.00114821e-10,5.60023453e-08,4.25705988e-11,8.70130817e-11,-5.78469353e-11,-2.19228802e-11,4.38090006e-13,7.05716432e-13,-5.09576714e-11
2.80000000e-01,1.49020382e-09,2.02892360e-08,-1.14062273e-08,-1.95936745e-10,-2.33117507e-13,3.39038903e-10,-1.05160816e-08,4.03707026e-12,8.35660351e-11,-5.23002326e-11,-5.39042902e-13,3.44277123e-13,4.94318778e-13,-3.56024258e-11
3.25000000e-01,-6.12875554e-09,1.84678114e-08,5.90437622e-08,8.04534962e-09,-5.47575725e-12,2.79337877e-10,-7.97020298e-08,-8.67510337e-11,7.72094851e-11,-4.56325230e-11,5.70567156e-11,2.20230181e-13,2.60576188e-13,-2.36345033e-12
3.70000000e-01,-1.57778507e-09,1.67768739e-08,-4.05953798e-08,6.58106649e-09,2.98068228e-12,2.91197733e-10,1.85210461e-08,-1.01207167e-10,7.35748120e-11,-5.00249624e-11,6.28174945e-11,2.76118988e-13,5.88041617e-13,1.39756623e-11
4.15000000e-01,-6.66547250e-10,1.53770561e-08,4.52546132e-08,-5.09501959e-09,-5.65762085e-12,2.22887082e-10,-5.50873319e-08,7.91171079e-11,7.47896665e-11,-4.21065302e-11,-5.31773192e-11,1.38206237e-13,2.56335277e-14,-5.87867648e-11
4.60000000e-01,-7.24636936e-11,1.40417076e-08,-7.25498645e-09,3.80534213e-10,-1.50713023e-13,2.25585339e-10,-7.32022629e-09,-5.80798553e-12,6.83770177e-11,-4.39579754e-11,3.83185958e-12,1.58907780e-13,3.21888101e-13,-2.29237123e-11
5.05000000e-01,1.59458548e-08,1.28841905e-08,-2.02152356e-08,-5.57302408e-09,-6.50229671e-14,2.05529732e-10,-3.24725032e-09,7.58117496e-11,6.43736207e-11,-4.31779005e-11,-3.25358126e-11,1.22491010e-13,3.04475876e-13,-6.48986241e-11
5.50000000e-01,6.70778083e-09,1.18509508e-08,-6.28694773e-09,-2.56581375e-09,-7.69119409e-13,1.82627707e-10,-9.88782869e-09,3.34153829e-11,6.07498711e-11,-3.97359394e-11,-1.58103424e-11,8.10349854e-14,2.33523893e-13,-3.89335311e-11
5.95000000e-01,-2.21002898e-08,1.09368374e-08,3.59137596e-08,7.61824660e-09,-3.47192719e-12,1.50445596e-10,-3.25155275e-08,-1.02337892e-10,5.75946713e-11,-3.35151760e-11,4.24212642e-11,2.35720871e-14,4.13733590e-14,3.57721875e-11
6.40000000e-01,-1.09163243e-08,1.00795955e-08,2.55831725e-09,3.08628702e-09,-2.46479540e-13,1.51320288e-10,-4.95894929e-09,-4.59577784e-11,5.41947225e-11,-3.41108249e-11,1.59370113e-11,2.29152515e-14,1.43074164e-13,9.77088016e-12
6.85000000e-01,-5.70765525e-09,9.32499482e-09,2.56781838e-10,1.85230458e-09,-3.49549915e-13,1.36716291e-10,-5.86279273e-09,-2.58663372e-11,5.11197839e-11,-3.27881594e-11,1.02652871e-11,2.04582650e-15,1.24173713e-13,-2.85679398e-12
7.30000000e-01,-1.09609684e-08,8.64303671e-09,3.69148467e-09,3.76318267e-09,-3.63817346e-13,1.23447116e-10,-5.25981898e-09,-5.20879487e-11,4.82464841e-11,-3.04620800e-11,2.18665214e-11,-2.08093137e-14,7.88711800e-14,1.23789613e-11
7.75000000e-01,-2.51022261e-09,8.02183681e-09,-3.76198947e-09,8.86441314e-10,2.09729869e-14,1.14658409e-10,-2.75074542e-09,-1.22540471e-11,4.54609298e-11,-2.98354202e-11,5.30916001e-12,-3.19013323e-14,1.00641134e-13,-8.74936228e-12
8.20000000e-01,-4.26224825e-08,7.46267247e-09,1.52696512e-08,1.52978503e-08,5.24818667e-13,1.02010935e-10,4.48977273e-09,-2.10795057e-10,4.30380898e-11,-2.43773405e-11,9.28741850e-11,-5.93053492e-14,-6.89574562e-14,9.93883853e-11
8.65000000e-01,1.34439929e-09,6.94704762e-09,-8.09381172e-09,-3.44721542e-09,5.24325300e-13,9.84345428e-11,3.15062136e-09,3.22486059e-11,4.08783982e-11,-2.58297153e-11,-2.80957777e-11,-8.91245714e-14,-3.78892747e-14,-1.90744972e-11
9.10000000e-01,-4.29323275e-12,6.48686127e-09,-4.14228130e-09,5.38422982e-12,4.69070474e-15,8.70909142e-11,-2.43276657e-09,-4.96814620e-14,3.77920884e-11,-2.52777492e-11,2.33689578e-14,-7.24643508e-14,5.46217416e-14,-1.24701841e-11
9.55000000e-01,-1.82682839e-09,6.06322569e-09,-1.27464863e-09,3.13937903e-09,-3.39681648e-13,7.73651474e-11,-6.17815316e-09,-3.43714424e-11,3.49276651e-11,-2.51943396e-11,2.45734065e-11,-4.65767512e-14,1.86957731e-13,-7.56705406e-14
1.00000000e+00,-1.81974995e-10,5.67156379e-09,-3.70590375e-09,3.80020764e-10,1.59964670e-14,7.27800586e-11,-2.23650186e-09,-4.44377539e-12,3.40897072e-11,-2.31671802e-11,4.23189198e-12,-8.37408058e-14,5.41494700e-14,-1.06810522e-11
1.45000000e+00,4.89889368e-10,3.13559840e-09,4.20085813e-10,-1.79640048e-10,-5.02411082e-13,2.86786674e-11,-3.89410979e-09,3.03951703e-12,1.95616059e-11,-1.31136279e-11,-1.37402337e-12,-1.21865436e-13,-7.14692130e-14,-7.92013700e-12
1.90000000e+00,2.25574655e-09,1.94272896e-09,1.99659952e-08,1.33619164e-10,-4.80289336e-12,-1.36153568e-11,-2.42796716e-08,1.00128737e-11,1.16984346e-11,-5.68357276e-12,2.59030877e-13,-1.41312586e-13,-3.55294521e-13,-1.57901593e-11
2.35000000e+00,-1.99364537e-10,1.25367900e-09,3.83163360e-09,5.64106060e-10,-1.04325693e-12,1.61986164e-12,-5.45063073e-09,-1.89815690e-12,6.88263918e-12,-4.55724868e-12,2.76095177e-12,-7.27950035e-14,-9.82953914e-14,-3.01709497e-12
2.80000000e+00,1.61986226e-10,8.52091107e-10,-7.99770672e-11,-8.37366288e-11,-1.49093805e-13,5.08062238e-12,-8.55295166e-10,6.66217008e-13,4.29329647e-12,-2.92952556e-12,-1.70683268e-13,-5.12693981e-14,-4.34268928e-14,-1.76460836e-12
3.25000000e+00,1.20226465e-09,6.12327334e-10,4.11633200e-09,-5.61631625e-10,-1.57373841e-12,-4.89478108e-12,-5.36282385e-09,4.58512500e-12,2.99618089e-12,-9.26275058e-13,-8.09140996e-13,-5.56240825e-14,-1.58038124e-13,-5.63222763e-12
3.70000000e+00,-1.36060497e-11,4.42413042e-10,3.08849544e-09,4.57658497e-10,-9.33334507e-13,-2.78235078e-12,-3.97124525e-09,-6.76487253e-13,1.90968684e-12,-1.17968907e-12,1.56862682e-12,-2.14716575e-14,-4.59539862e-14,-1.55471170e-12
4.00000000e+00,-1.16753091e-09,3.65540020e-10,4.35528422e-09,1.76994192e-09,-1.38246415e-12,-6.73447659e-12,-5.31511831e-09,-5.01902899e-12,1.37734019e-12,-1.31204541e-12,5.19458614e-12,-8.49422295e-16,-7.09479053e-15,-2.32907708e-13
