t(s),N2(T),N(T),H(T),NH3(T),NH2(T),NH(T),RU(T),N2(S),N(S),H(S),NH3(S),NH2(S),NH(S),RU(S)
1.45000000e-03,2.49432727e-05,2.62251049e-06,3.25095899e-01,5.42198812e-10,3.27654571e-11,4.12389062e-08,6.74876494e-01,5.23007266e-06,1.06990987e-03,3.23611760e-01,1.25804099e-08,2.04614554e-05,5.68102499e-06,6.75286946e-01
1.90000000e-03,2.49424391e-05,3.78453684e-06,3.25093612e-01,7.22982958e-10,4.70166323e-11,5.94470544e-08,6.74877602e-01,5.23008089e-06,1.13585809e-03,3.23518791e-01,1.67534923e-08,2.23541160e-05,6.06495097e-06,6.75311686e-01
2.35000000e-03,2.49416090e-05,5.11120441e-06,3.25091104e-01,9.02982994e-10,6.31667415e-11,8.02039716e-08,6.74878762e-01,5.23008830e-06,1.20146737e-03,3.23426314e-01,2.09050936e-08,2.42381634e-05,6.44684506e-06,6.75336283e-01
2.80000000e-03,2.49407822e-05,6.60143125e-06,3.25088378e-01,1.08221214e-09,8.12033796e-11,1.03492871e-07,6.74879975e-01,5.23009448e-06,1.26659192e-03,3.23334533e-01,2.50355901e-08,2.61111403e-05,6.82595447e-06,6.75360684e-01
3.25000000e-03,2.49399588e-05,8.25414592e-06,3.25085435e-01,1.26066725e-09,1.01114204e-10,1.29297112e-07,6.74881241e-01,5.23009982e-06,1.33137112e-03,3.23243254e-01,2.91449649e-08,2.79754269e-05,7.20300392e-06,6.75384939e-01
3.70000000e-03,2.49391388e-05,1.00682813e-05,3.25082276e-01,1.43835210e-09,1.22886969e-10,1.57600126e-07,6.74882558e-01,5.23010435e-06,1.39581138e-03,3.23152466e-01,3.32333570e-08,2.98311516e-05,7.57802901e-06,6.75409051e-01
4.15000000e-03,2.49383221e-05,1.20427756e-05,3.25078902e-01,1.61527383e-09,1.46509517e-10,1.88385433e-07,6.74883927e-01,5.23010793e-06,1.45986491e-03,3.23062237e-01,3.73010395e-08,3.16774912e-05,7.95078643e-06,6.75433004e-01
4.60000000e-03,2.49375087e-05,1.41765751e-05,3.25075316e-01,1.79143615e-09,1.71969790e-10,2.21636676e-07,6.74885347e-01,5.23011059e-06,1.52354394e-03,3.22972549e-01,4.13481062e-08,3.35146932e-05,8.32133965e-06,6.75456801e-01
5.05000000e-03,2.49366986e-05,1.64686305e-05,3.25071518e-01,1.96684324e-09,1.99255790e-10,2.57337565e-07,6.74886818e-01,5.23011235e-06,1.58685364e-03,3.22883395e-01,4.53747483e-08,3.53428412e-05,8.68971966e-06,6.75480444e-01
5.50000000e-03,2.49358918e-05,1.89178980e-05,3.25067509e-01,2.14149907e-09,2.28355593e-10,2.95471894e-07,6.74888340e-01,5.23011323e-06,1.64980128e-03,3.22794764e-01,4.93811201e-08,3.71620710e-05,9.05596680e-06,6.75503938e-01
5.95000000e-03,2.49350882e-05,2.15233415e-05,3.25063292e-01,2.31540794e-09,2.59257391e-10,3.36023582e-07,6.74889911e-01,5.23011323e-06,1.71238930e-03,3.22706653e-01,5.33673525e-08,3.89724520e-05,9.42009499e-06,6.75527282e-01
6.40000000e-03,2.49342879e-05,2.42839471e-05,3.25058867e-01,2.48857437e-09,2.91949654e-10,3.78976888e-07,6.74891533e-01,5.23011237e-06,1.77461994e-03,3.22619059e-01,5.73336293e-08,4.07740231e-05,9.78211930e-06,6.75550479e-01
6.85000000e-03,2.49334908e-05,2.71986739e-05,3.25054236e-01,2.66100256e-09,3.26420503e-10,4.24315653e-07,6.74893205e-01,5.23011066e-06,1.83649725e-03,3.22531975e-01,6.12800991e-08,4.25668710e-05,1.01420629e-05,6.75573528e-01
7.30000000e-03,2.49326969e-05,3.02664951e-05,3.25049401e-01,2.83269663e-09,3.62658251e-10,4.72023937e-07,6.74894925e-01,5.23010809e-06,1.89802456e-03,3.22445397e-01,6.52069119e-08,4.43510663e-05,1.04999455e-05,6.75596433e-01
7.75000000e-03,2.49319061e-05,3.34864300e-05,3.25044362e-01,3.00366004e-09,4.00651850e-10,5.22086518e-07,6.74896695e-01,5.23010469e-06,1.95920329e-03,3.22359323e-01,6.91142055e-08,4.61266372e-05,1.08557766e-05,6.75619193e-01
8.20000000e-03,2.49311185e-05,3.68574366e-05,3.25039121e-01,3.17389713e-09,4.40389400e-10,5.74487218e-07,6.74898513e-01,5.23010045e-06,2.02003741e-03,3.22273746e-01,7.30021336e-08,4.78936687e-05,1.12095794e-05,6.75641811e-01
8.65000000e-03,2.49303341e-05,4.03785117e-05,3.25033679e-01,3.34341196e-09,4.81859538e-10,6.29210465e-07,6.74900380e-01,5.23009539e-06,2.08052985e-03,3.22188663e-01,7.68708446e-08,4.96522228e-05,1.15613712e-05,6.75664287e-01
9.10000000e-03,2.49295527e-05,4.40486931e-05,3.25028038e-01,3.51220863e-09,5.25051463e-10,6.86241325e-07,6.74902294e-01,5.23008952e-06,2.14068305e-03,3.22104070e-01,8.07204854e-08,5.14023530e-05,1.19111671e-05,6.75686623e-01
9.55000000e-03,2.49287745e-05,4.78669543e-05,3.25022199e-01,3.68029118e-09,5.69953489e-10,7.45563859e-07,6.74904256e-01,5.23008284e-06,2.20050020e-03,3.22019963e-01,8.45512047e-08,5.31441265e-05,1.22589859e-05,6.75708821e-01
1.00000000e-02,2.49279993e-05,5.18323409e-05,3.25016163e-01,3.84766403e-09,6.16554888e-10,8.07163253e-07,6.74906265e-01,5.23007536e-06,2.25998420e-03,3.21936336e-01,8.83631516e-08,5.48776075e-05,1.26048449e-05,6.75730880e-01
1.45000000e-02,2.49204124e-05,9.93654459e-05,3.24945269e-01,5.48319301e-09,1.17364107e-09,1.54508345e-06,6.74928894e-01,5.22995839e-06,2.83709965e-03,3.21125658e-01,1.25480096e-07,7.17691401e-05,1.59592154e-05,6.75944160e-01
1.90000000e-02,2.49131116e-05,1.60569493e-04,3.24856096e-01,7.05215491e-09,1.88898553e-09,2.49452156e-06,6.74955918e-01,5.22976987e-06,3.38389108e-03,3.20358729e-01,1.60872076e-07,8.78966516e-05,1.91354226e-05,6.76144958e-01
2.35000000e-02,2.49060829e-05,2.34548019e-04,3.24749850e-01,8.55743786e-09,2.75262514e-09,3.64156200e-06,6.74987044e-01,5.22951648e-06,3.90248552e-03,3.19632437e-01,1.94645134e-07,1.03305189e-04,2.21461622e-05,6.76334203e-01
2.80000000e-02,2.48993072e-05,3.20454068e-04,3.24627664e-01,1.00030997e-08,3.75523230e-09,4.97305981e-06,6.75021996e-01,5.22920427e-06,4.39526465e-03,3.18943322e-01,2.26926444e-07,1.18049636e-04,2.50055717e-05,6.76512903e-01
3.25000000e-02,2.48927690e-05,4.17492737e-04,3.24490608e-01,1.13924279e-08,4.88811914e-09,6.47667820e-06,6.75060514e-01,5.22883875e-06,4.86423211e-03,3.18288468e-01,2.57820932e-07,1.32175467e-04,2.77255359e-05,6.76681913e-01
3.70000000e-02,2.48864562e-05,5.24912839e-04,3.24339691e-01,1.27280689e-08,6.14312577e-09,8.14075846e-06,6.75102350e-01,5.22842461e-06,5.31097247e-03,3.17665568e-01,2.87411624e-07,1.45718982e-04,3.03154324e-05,6.76841910e-01
4.15000000e-02,2.48803542e-05,6.42003795e-04,3.24175871e-01,1.40131533e-08,7.51257875e-09,9.95427415e-06,6.75147270e-01,5.22796642e-06,5.73722690e-03,3.17072094e-01,3.15793279e-07,1.58720998e-04,3.27855889e-05,6.76993630e-01
4.60000000e-02,2.48744506e-05,7.68097624e-04,3.24000046e-01,1.52504115e-08,8.98930009e-09,1.19068601e-05,6.75195052e-01,5.22746809e-06,6.14445782e-03,3.16505923e-01,3.43045640e-07,1.71216391e-04,3.51446431e-05,6.77137689e-01
5.05000000e-02,2.48687335e-05,9.02562586e-04,3.23813068e-01,1.64424367e-08,1.05665267e-08,1.39887142e-05,6.75245486e-01,5.22693322e-06,6.53401290e-03,3.15965102e-01,3.69242862e-07,1.83237690e-04,3.74005476e-05,6.77274652e-01
5.50000000e-02,2.48631926e-05,1.04480600e-03,3.23615735e-01,1.75915757e-08,1.22379372e-08,1.61906412e-05,6.75298376e-01,5.22636515e-06,6.90709747e-03,3.15447882e-01,3.94451336e-07,1.94814072e-04,3.95604087e-05,6.77405027e-01
5.95000000e-02,2.48578152e-05,1.19426608e-03,3.23408812e-01,1.87004278e-08,1.39975452e-08,1.85039261e-05,6.75353528e-01,5.22576660e-06,7.26493498e-03,3.14952503e-01,4.18740833e-07,2.05976275e-04,4.16314259e-05,6.77529311e-01
6.40000000e-02,2.48525908e-05,1.35040822e-03,3.23193022e-01,1.97712604e-08,1.58396690e-08,2.09202769e-05,6.75410761e-01,5.22514027e-06,7.60859703e-03,3.14477418e-01,4.42172048e-07,2.16751168e-04,4.36199004e-05,6.77647947e-01
6.85000000e-02,2.48475163e-05,1.51273360e-03,3.22969020e-01,2.08054030e-08,1.77590294e-08,2.34319578e-05,6.75469928e-01,5.22448924e-06,7.93880549e-03,3.14021554e-01,4.64783084e-07,2.27155741e-04,4.55300795e-05,6.77761267e-01
7.30000000e-02,2.48425802e-05,1.68077169e-03,3.22737451e-01,2.18051777e-08,1.97505833e-08,2.60316658e-05,6.75530862e-01,5.22381550e-06,8.25655714e-03,3.13583483e-01,4.86633174e-07,2.37215752e-04,4.73678206e-05,6.77869667e-01
7.75000000e-02,2.48377790e-05,1.85407631e-03,3.22498901e-01,2.27718993e-08,2.18096103e-08,2.87124847e-05,6.75593428e-01,5.22312165e-06,8.56250682e-03,3.13162238e-01,5.07757501e-07,2.46947216e-04,4.91369572e-05,6.77973441e-01
8.20000000e-02,2.48331042e-05,2.03222803e-03,3.22253939e-01,2.37074073e-08,2.39316453e-08,3.14679101e-05,6.75657484e-01,5.22240953e-06,8.85743602e-03,3.12756695e-01,5.28202054e-07,2.56370537e-04,5.08420699e-05,6.78072907e-01
8.65000000e-02,2.48285438e-05,2.21483126e-03,3.22003116e-01,2.46139460e-08,2.61124587e-08,3.42918063e-05,6.75722882e-01,5.22168034e-06,9.14222554e-03,3.12365608e-01,5.48021016e-07,2.65509603e-04,5.24883210e-05,6.78168400e-01
9.10000000e-02,2.48240913e-05,2.40151567e-03,3.21746928e-01,2.54930836e-08,2.83481122e-08,3.71784395e-05,6.75789500e-01,5.22093580e-06,9.41753341e-03,3.11988027e-01,5.67252007e-07,2.74381851e-04,5.40795368e-05,6.78260191e-01
9.55000000e-02,2.48197389e-05,2.59193478e-03,3.21485845e-01,2.63465594e-08,3.06348961e-08,4.01224386e-05,6.75857222e-01,5.22017721e-06,9.68401958e-03,3.11623008e-01,5.85936115e-07,2.83005464e-04,5.56195786e-05,6.78348542e-01
1.00000000e-01,2.48154814e-05,2.78575916e-03,3.21220312e-01,2.71755667e-08,3.29692683e-08,4.31186983e-05,6.75925935e-01,5.21940595e-06,9.94218567e-03,3.11269827e-01,6.04102173e-07,2.91393494e-04,5.71113729e-05,6.78433660e-01
1.45000000e-01,2.47772155e-05,4.85166340e-03,3.18400085e-01,3.43573940e-08,5.82796312e-08,7.50318751e-05,6.76648350e-01,5.21125042e-06,1.21578069e-02,3.08256670e-01,7.62763141e-07,3.64787792e-04,6.99091957e-05,6.79144853e-01
1.90000000e-01,2.47443321e-05,7.01156740e-03,3.15465620e-01,4.01251407e-08,8.56058676e-08,1.08354312e-04,6.77389589e-01,5.20279266e-06,1.39223459e-02,3.05878863e-01,8.92830068e-07,4.25115491e-04,8.00975955e-05,6.79687483e-01
2.35000000e-01,2.47146908e-05,9.14294621e-03,3.12580182e-01,4.50337000e-08,1.13465291e-07,1.41193495e-04,6.78110805e-01,5.19445122e-06,1.54206099e-02,3.03871716e-01,1.00592288e-06,4.77682640e-04,8.87460192e-05,6.80135046e-01
2.80000000e-01,2.46870739e-05,1.11844828e-02,3.09824630e-01,4.94014113e-08,1.41005965e-07,1.72606664e-04,6.78793404e-01,5.18640460e-06,1.67510296e-02,3.02095344e-01,1.10836915e-06,5.25396861e-04,9.64222337e-05,6.80525513e-01
3.25000000e-01,2.46609040e-05,1.31091403e-02,3.07233482e-01,5.33977115e-08,1.67754433e-07,2.02181780e-04,6.79430314e-01,5.17873197e-06,1.79641207e-02,3.00478172e-01,1.20339454e-06,5.69743134e-04,1.03417056e-04,6.80878166e-01
3.70000000e-01,2.46359917e-05,1.49077073e-02,3.04817160e-01,5.71070697e-08,1.93451323e-07,2.29781711e-04,6.80020464e-01,5.17147513e-06,1.90850989e-02,2.98984314e-01,1.29252051e-06,6.11421317e-04,1.09875346e-04,6.81202828e-01
4.15000000e-01,2.46120709e-05,1.65800689e-02,3.02574558e-01,6.06036540e-08,2.17963277e-07,2.55410197e-04,6.80565072e-01,5.16462231e-06,2.01349798e-02,2.97584764e-01,1.37710484e-06,6.51056082e-04,1.15918160e-04,6.81506741e-01
4.60000000e-01,2.45890064e-05,1.81330165e-02,3.00495726e-01,6.39236465e-08,2.41267977e-07,2.79177309e-04,6.81067186e-01,5.15814505e-06,2.11243754e-02,2.96265306e-01,1.45778925e-06,6.88938570e-04,1.21607086e-04,6.81793158e-01
5.05000000e-01,2.45670971e-05,1.95734933e-02,2.98569490e-01,6.70512316e-08,2.63352776e-07,3.01192024e-04,6.81530928e-01,5.15207586e-06,2.20511208e-02,2.95027993e-01,1.53416967e-06,7.24873873e-04,1.26929382e-04,6.82062397e-01
5.50000000e-01,2.45460459e-05,2.09097799e-02,2.96784887e-01,7.00291095e-08,2.84250755e-07,3.21587557e-04,6.81958846e-01,5.14635279e-06,2.29268303e-02,2.93858009e-01,1.60707118e-06,7.59237297e-04,1.31952987e-04,6.82317218e-01
5.95000000e-01,2.45259646e-05,2.21507232e-02,2.95128793e-01,7.28606429e-08,3.04010377e-07,3.40501539e-04,6.82355079e-01,5.14097725e-06,2.37539510e-02,2.92751514e-01,1.67653388e-06,7.92044803e-04,1.36691759e-04,6.82558982e-01
6.40000000e-01,2.45067629e-05,2.33039755e-02,2.93591154e-01,7.55527466e-08,3.22683427e-07,3.58056038e-04,6.82721910e-01,5.13591265e-06,2.45349985e-02,2.91705884e-01,1.74268463e-06,8.23344899e-04,1.41161354e-04,6.82787734e-01
6.85000000e-01,2.44883444e-05,2.43769998e-02,2.92162262e-01,7.81115223e-08,3.40331964e-07,3.74370596e-04,6.83061461e-01,5.13112164e-06,2.52721789e-02,2.90718910e-01,1.80564785e-06,8.53184055e-04,1.45375859e-04,6.83003415e-01
7.30000000e-01,2.44708471e-05,2.53765754e-02,2.90831637e-01,8.05416308e-08,3.57003806e-07,3.89548039e-04,6.83377331e-01,5.12662003e-06,2.59683461e-02,2.89785742e-01,1.86551348e-06,8.81606253e-04,1.49350790e-04,6.83207964e-01
7.75000000e-01,2.44542205e-05,2.63088388e-02,2.89591014e-01,8.28501288e-08,3.72755172e-07,4.03685016e-04,6.83671553e-01,5.12238566e-06,2.66260733e-02,2.88903177e-01,1.92243332e-06,9.08676305e-04,1.53101580e-04,6.83401928e-01
8.20000000e-01,2.44384227e-05,2.71793937e-02,2.88432856e-01,8.50428049e-08,3.87640534e-07,4.16869565e-04,6.83945970e-01,5.11839909e-06,2.72475791e-02,2.88068447e-01,1.97653707e-06,9.34449286e-04,1.56641550e-04,6.83585789e-01
8.65000000e-01,2.44234180e-05,2.79932925e-02,2.87350351e-01,8.71250071e-08,4.01711940e-07,4.29180885e-04,6.84202263e-01,5.11464362e-06,2.78349209e-02,2.87278937e-01,2.02794828e-06,9.58978159e-04,1.59983008e-04,6.83760039e-01
9.10000000e-01,2.44091775e-05,2.87550544e-02,2.86337374e-01,8.91018460e-08,4.15017104e-07,4.40689630e-04,6.84441969e-01,5.11110539e-06,2.83900545e-02,2.86532103e-01,2.07678584e-06,9.82314574e-04,1.63137576e-04,6.83925204e-01
9.55000000e-01,2.43956733e-05,2.94687846e-02,2.85388364e-01,9.09783019e-08,4.27601426e-07,4.51459859e-04,6.84666478e-01,5.10777171e-06,2.89148448e-02,2.85825500e-01,2.12316734e-06,1.00451014e-03,1.66116298e-04,6.84081798e-01
1.00000000e+00,2.43828775e-05,3.01381947e-02,2.84498295e-01,9.27592459e-08,4.39507517e-07,4.61549395e-04,6.84877046e-01,5.10463098e-06,2.94110714e-02,2.85156784e-01,2.16720865e-06,1.02561615e-03,1.68929678e-04,6.84230328e-01
1.45000000e+00,2.42882028e-05,3.49970690e-02,2.78026743e-01,1.06259840e-07,5.28785097e-07,5.34356631e-04,6.86416909e-01,5.08182377e-06,3.31266340e-02,2.80122860e-01,2.50160231e-06,1.18697537e-03,1.89872269e-04,6.85366076e-01
1.90000000e+00,2.42352597e-05,3.77361336e-02,2.74365125e-01,1.14260237e-07,5.81221636e-07,5.75003423e-04,6.87298808e-01,5.06930846e-06,3.52996565e-02,2.77154633e-01,2.70021563e-06,1.28384210e-03,2.02003553e-04,6.86052096e-01
2.35000000e+00,2.42070965e-05,3.93388576e-02,2.72208513e-01,1.19033016e-07,6.12447124e-07,5.98587880e-04,6.87829104e-01,5.06265474e-06,3.65968406e-02,2.75365850e-01,2.81883500e-06,1.34220381e-03,2.09183640e-04,6.86478042e-01
2.80000000e+00,2.41930547e-05,4.02977749e-02,2.70908872e-01,1.21904418e-07,6.31241888e-07,6.12599087e-04,6.88155808e-01,5.05929040e-06,3.73825262e-02,2.74272359e-01,2.89023746e-06,1.37758764e-03,2.13500974e-04,6.86746078e-01
3.25000000e+00,2.41870689e-05,4.08852457e-02,2.70106356e-01,1.23649080e-07,6.42748711e-07,6.21128797e-04,6.88362317e-01,5.05778436e-06,3.78658087e-02,2.73593164e-01,2.93368790e-06,1.39925972e-03,2.16138841e-04,6.86917638e-01
3.70000000e+00,2.41853930e-05,4.12407085e-02,2.69619161e-01,1.24703710e-07,6.49717039e-07,6.26273049e-04,6.88488898e-01,5.05728360e-06,3.81593403e-02,2.73178963e-01,2.95996372e-06,1.41240935e-03,2.17735629e-04,6.87023536e-01
4.00000000e+00,2.41856770e-05,4.13967427e-02,2.69405032e-01,1.25168580e-07,6.52778802e-07,6.28527716e-04,6.88544734e-01,5.05727854e-06,3.82888091e-02,2.72996016e-01,2.97153833e-06,1.41821048e-03,2.18438903e-04,6.87070498e-01
