z(m),Temperature,Pressure,Density,Specific Enthalpy
1.000000e-06,8.730000e+02,1.013250e+05,3.930544e-014.887925e+05
1.450000e-06,8.730000e+02,1.013250e+05,3.930520e-014.888242e+05
1.900000e-06,8.730000e+02,1.013250e+05,3.930498e-014.888530e+05
2.350000e-06,8.730000e+02,1.013250e+05,3.930477e-014.888798e+05
2.800000e-06,8.730000e+02,1.013250e+05,3.930458e-014.889048e+05
3.250000e-06,8.730000e+02,1.013250e+05,3.930440e-014.889284e+05
3.700000e-06,8.730000e+02,1.013250e+05,3.930423e-014.889509e+05
4.150000e-06,8.730000e+02,1.013250e+05,3.930406e-014.889724e+05
4.600000e-06,8.730000e+02,1.013250e+05,3.930391e-014.889930e+05
5.050000e-06,8.730000e+02,1.013250e+05,3.930376e-014.890128e+05
5.500000e-06,8.730000e+02,1.013250e+05,3.930361e-014.890320e+05
5.950000e-06,8.730000e+02,1.013250e+05,3.930347e-014.890505e+05
6.400000e-06,8.730000e+02,1.013250e+05,3.930333e-014.890684e+05
6.850000e-06,8.730000e+02,1.013250e+05,3.930320e-014.890859e+05
7.300000e-06,8.730000e+02,1.013250e+05,3.930307e-014.891028e+05
7.750000e-06,8.730000e+02,1.013250e+05,3.930294e-014.891194e+05
8.200000e-06,8.730000e+02,1.013250e+05,3.930282e-014.891355e+05
8.650000e-06,8.730000e+02,1.013250e+05,3.930270e-014.891512e+05
9.100000e-06,8.730000e+02,1.013250e+05,3.930258e-014.891666e+05
9.550000e-06,8.730000e+02,1.013250e+05,3.930247e-014.891816e+05
1.000000e-05,8.730000e+02,1.013250e+05,3.930236e-014.891964e+05
1.450000e-05,8.730000e+02,1.013250e+05,3.930134e-014.893298e+05
1.900000e-05,8.730000e+02,1.013250e+05,3.930047e-014.894447e+05
2.350000e-05,8.730000e+02,1.013250e+05,3.929969e-014.895469e+05
2.800000e-05,8.730000e+02,1.013250e+05,3.929899e-014.896397e+05
3.250000e-05,8.730000e+02,1.013250e+05,3.929834e-014.897252e+05
3.700000e-05,8.730000e+02,1.013250e+05,3.929774e-014.898047e+05
4.150000e-05,8.730000e+02,1.013250e+05,3.929718e-014.898794e+05
4.600000e-05,8.730000e+02,1.013250e+05,3.929664e-014.899498e+05
5.050000e-05,8.730000e+02,1.013250e+05,3.929614e-014.900168e+05
5.500000e-05,8.730000e+02,1.013250e+05,3.929566e-014.900806e+05
5.950000e-05,8.730000e+02,1.013250e+05,3.929520e-014.901416e+05
6.400000e-05,8.730000e+02,1.013250e+05,3.929475e-014.902003e+05
6.850000e-05,8.730000e+02,1.013250e+05,3.929433e-014.902567e+05
7.300000e-05,8.730000e+02,1.013250e+05,3.929392e-014.903112e+05
7.750000e-05,8.730000e+02,1.013250e+05,3.929352e-014.903639e+05
8.200000e-05,8.730000e+02,1.013250e+05,3.929313e-014.904150e+05
8.650000e-05,8.730000e+02,1.013250e+05,3.929276e-014.904646e+05
9.100000e-05,8.730000e+02,1.013250e+05,3.929240e-014.905127e+05
9.550000e-05,8.730000e+02,1.013250e+05,3.929204e-014.905597e+05
1.000000e-04,8.730000e+02,1.013250e+05,3.929170e-014.906054e+05
1.450000e-04,8.730000e+02,1.013250e+05,3.928863e-014.910116e+05
1.900000e-04,8.730000e+02,1.013250e+05,3.928605e-014.913536e+05
2.350000e-04,8.730000e+02,1.013250e+05,3.928377e-014.916543e+05
2.800000e-04,8.730000e+02,1.013250e+05,3.928172e-014.919257e+05
3.250000e-04,8.730000e+02,1.013250e+05,3.927982e-014.921754e+05
3.700000e-04,8.730000e+02,1.013250e+05,3.927805e-014.924081e+05
4.150000e-04,8.730000e+02,1.013250e+05,3.927637e-014.926272e+05
4.600000e-04,8.730000e+02,1.013250e+05,3.927478e-014.928353e+05
5.050000e-04,8.730000e+02,1.013250e+05,3.927326e-014.930343e+05
5.500000e-04,8.730000e+02,1.013250e+05,3.927179e-014.932255e+05
5.950000e-04,8.730000e+02,1.013250e+05,3.927037e-014.934102e+05
6.400000e-04,8.730000e+02,1.013250e+05,3.926899e-014.935893e+05
6.850000e-04,8.730000e+02,1.013250e+05,3.926764e-014.937635e+05
7.300000e-04,8.730000e+02,1.013250e+05,3.926632e-014.939336e+05
7.750000e-04,8.730000e+02,1.013250e+05,3.926503e-014.941000e+05
8.200000e-04,8.730000e+02,1.013250e+05,3.926377e-014.942632e+05
8.650000e-04,8.730000e+02,1.013250e+05,3.926252e-014.944236e+05
9.100000e-04,8.730000e+02,1.013250e+05,3.926129e-014.945814e+05
9.550000e-04,8.730000e+02,1.013250e+05,3.926008e-014.947370e+05
1.000000e-03,8.730000e+02,1.013250e+05,3.925888e-014.948907e+05
1.000000e-03,8.730000e+02,1.013250e+05,3.925888e-014.948907e+05
